episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,return_mean,return_std,grad_norm
150,-105.71975697996278,-354.0923747838717,87,0.0022788047790527344,0.0005,1,reinforce_hidden_size_high_seed1,0.0022788047790527344,2.3293769402243925e-07,1.0,0.0010118323843926191
151,-451.37698697559745,-360.00111467867595,106,-0.0018405914306640625,0.0005,1,reinforce_hidden_size_high_seed1,-0.0018405914306640625,-1.2483236844218482e-07,1.0,0.0007679669070057571
152,-610.2647536681195,-361.6810289124362,87,0.002319812774658203,0.0005,1,reinforce_hidden_size_high_seed1,0.002319812774658203,2.8295079346207785e-07,1.0,0.00121265125926584
153,-158.63296352171497,-357.40377821812626,90,0.003452301025390625,0.0005,1,reinforce_hidden_size_high_seed1,0.003452301025390625,3.417332834487752e-07,1.0,0.0005762618966400623
154,-298.5115449066244,-354.8109243107143,70,-0.001125335693359375,0.0005,1,reinforce_hidden_size_high_seed1,-0.001125335693359375,-1.6519001633241714e-07,1.0,0.00037409659125842154
155,-530.8536315738008,-363.7343394297583,86,3.814697265625e-05,0.0005,1,reinforce_hidden_size_high_seed1,3.814697265625e-05,-9.703081893519538e-09,1.0,3.8972335460130125e-05
156,-524.1744795438545,-365.8444465963408,92,0.0008697509765625,0.0005,1,reinforce_hidden_size_high_seed1,0.0008697509765625,9.070272000144541e-08,1.0,0.0004757547867484391
157,-266.87246871561814,-367.1366344972261,82,-0.00785374641418457,0.0005,1,reinforce_hidden_size_high_seed1,-0.00785374641418457,-9.456785505790322e-07,1.0,0.0047666942700743675
158,-478.53668205396696,-373.48157856746286,80,-0.0007476806640625,0.0005,1,reinforce_hidden_size_high_seed1,-0.0007476806640625,-8.791685246478664e-08,1.0,9.519566083326936e-05
159,-341.5351596934222,-369.89835398423565,82,-0.001678466796875,0.0005,1,reinforce_hidden_size_high_seed1,-0.001678466796875,-1.9262476769199566e-07,1.0,0.000713877088855952
160,-91.00988034398715,-359.99706248708424,89,0.0006549358367919922,0.0005,1,reinforce_hidden_size_high_seed1,0.0006549358367919922,5.491664012424735e-08,1.0,0.0001815695723053068
161,-671.3936049036547,-369.19477312902455,97,-0.002964496612548828,0.0005,1,reinforce_hidden_size_high_seed1,-0.002964496612548828,-2.7897431209567003e-07,1.0,0.0006880696164444089
162,-281.3706124809876,-367.03379744186486,79,0.008607864379882812,0.0005,1,reinforce_hidden_size_high_seed1,0.008607864379882812,1.0774105021482683e-06,1.0,0.0008103301515802741
163,-547.0864510576455,-373.05011768709113,74,0.0001964569091796875,0.0005,1,reinforce_hidden_size_high_seed1,0.0001964569091796875,3.3829664403128845e-08,1.0,8.459145465167239e-05
164,-291.1723643059731,-372.2372471206251,81,-0.001949310302734375,0.0005,1,reinforce_hidden_size_high_seed1,-0.001949310302734375,-2.4430545408904436e-07,1.0,0.0005564655875787139
165,-369.07481101378863,-375.12083620275035,89,-5.7697296142578125e-05,0.0005,1,reinforce_hidden_size_high_seed1,-5.7697296142578125e-05,0.0,1.0,0.0
166,-95.50076134615921,-364.57587511115685,68,-0.00109100341796875,0.0005,1,reinforce_hidden_size_high_seed1,-0.00109100341796875,-1.875793174122009e-07,1.0,0.0005133383092470467
167,-406.1909991702388,-366.9527221875717,79,-0.003620624542236328,0.0005,1,reinforce_hidden_size_high_seed1,-0.003620624542236328,-4.3458575760269014e-07,1.0,0.001128522795625031
168,-276.8613732894618,-361.38666810572073,87,-0.0020961761474609375,0.0005,1,reinforce_hidden_size_high_seed1,-0.0020961761474609375,-2.260865841208215e-07,1.0,0.00038850068813189864
169,-218.61997938658698,-360.17900359266986,69,0.003178119659423828,0.0005,1,reinforce_hidden_size_high_seed1,0.003178119659423828,5.183012490306282e-07,1.0,0.0008672778494656086
170,-285.9234349848949,-359.9037863702391,73,0.00057220458984375,0.0005,1,reinforce_hidden_size_high_seed1,0.00057220458984375,8.491620917538967e-08,0.9999999403953552,0.00014290942635852844
171,-145.29701379543243,-360.4748880110585,74,-0.0012645721435546875,0.0005,1,reinforce_hidden_size_high_seed1,-0.0012645721435546875,-1.8042487681668717e-07,1.0,0.00021220084454398602
172,-61.556290959446535,-359.78783319413736,63,0.00010395050048828125,0.0005,1,reinforce_hidden_size_high_seed1,0.00010395050048828125,2.838316426334586e-08,1.0,4.29215251642745e-05
173,-438.000262470799,-366.11044871412116,78,0.0035610198974609375,0.0005,1,reinforce_hidden_size_high_seed1,0.0035610198974609375,5.112244707561331e-07,1.0,0.0006729065207764506
174,-170.78493389719907,-359.8039738276254,119,-0.0003523826599121094,0.0005,1,reinforce_hidden_size_high_seed1,-0.0003523826599121094,-2.4292649669632738e-08,1.0,0.00010867077799048275
175,-273.12898194477725,-356.54214077147844,59,0.0005340576171875,0.0005,1,reinforce_hidden_size_high_seed1,0.0005340576171875,1.1617854767109748e-07,1.0,0.0001217396420543082
176,-392.07538121387057,-360.4223478312508,78,0.001293182373046875,0.0005,1,reinforce_hidden_size_high_seed1,0.001293182373046875,1.727006377905127e-07,1.0,0.0001660316193010658
177,-541.1135087626928,-364.35688739812895,99,0.008249282836914062,0.0005,1,reinforce_hidden_size_high_seed1,0.008249282836914062,6.658862616859551e-07,1.0,0.003088962286710739
178,-147.9298892229123,-354.79201173482187,73,-0.004598498344421387,0.0005,1,reinforce_hidden_size_high_seed1,-0.004598498344421387,-6.597335868718801e-07,1.0,0.0008808703278191388
179,-520.2650848096761,-365.2368098024388,89,0.004785060882568359,0.0005,1,reinforce_hidden_size_high_seed1,0.004785060882568359,5.364418029785156e-07,1.0,0.0012254772009328008
180,-562.2033110807715,-372.0696424029695,99,-0.0007331371307373047,0.0005,1,reinforce_hidden_size_high_seed1,-0.0007331371307373047,-6.743151459431829e-08,1.0,9.837060497375205e-05
181,-384.17241902417527,-365.4806678590665,86,-0.0004930496215820312,0.0005,1,reinforce_hidden_size_high_seed1,-0.0004930496215820312,-5.54461827562136e-08,0.9999999403953552,0.00021987309446558356
182,-338.07686600419606,-361.3197760143839,110,0.0020732879638671875,0.0005,1,reinforce_hidden_size_high_seed1,0.0020732879638671875,1.441348729258607e-07,1.0,0.0001313292159466073
183,-334.0101454668537,-361.7459882710527,63,-0.004168987274169922,0.0005,1,reinforce_hidden_size_high_seed1,-0.004168987274169922,-8.533871209692734e-07,1.0,0.00070345209678635
184,-182.34770866063707,-354.5609684872823,69,-0.00017976760864257812,0.0005,1,reinforce_hidden_size_high_seed1,-0.00017976760864257812,-3.800876058335234e-08,1.0,8.988256013253704e-05
185,-312.8839906915741,-347.9674013296758,76,-0.00020599365234375,0.0005,1,reinforce_hidden_size_high_seed1,-0.00020599365234375,-2.2351741790771484e-08,1.0,5.857996075064875e-05
186,-418.14722657336927,-352.3752044288401,103,0.003600597381591797,0.0005,1,reinforce_hidden_size_high_seed1,0.003600597381591797,2.8008395247525186e-07,1.0,0.0012130707036703825
187,-459.6040868213509,-354.80560967379625,113,0.0027289390563964844,0.0005,1,reinforce_hidden_size_high_seed1,0.0027289390563964844,1.7881393432617188e-07,1.0,0.0003604099329095334
188,-185.64709750400874,-346.8856475748815,69,-0.0029091835021972656,0.0005,1,reinforce_hidden_size_high_seed1,-0.0029091835021972656,-4.802924991054169e-07,0.9999999403953552,0.0006489467341452837
189,-469.4790247300812,-346.4567410653359,99,0.0027360916137695312,0.0005,1,reinforce_hidden_size_high_seed1,0.0027360916137695312,2.3601030818554136e-07,1.0,0.001626925659365952
190,-466.1860118429715,-345.560859410321,96,-0.00099945068359375,0.0005,1,reinforce_hidden_size_high_seed1,-0.00099945068359375,-9.809931356130619e-08,1.0,0.0007238248945213854
191,-347.622050709038,-338.88634650954003,83,0.0026596784591674805,0.0005,1,reinforce_hidden_size_high_seed1,0.0026596784591674805,3.1310392500927264e-07,1.0,0.0005727146635763347
192,-566.5621492626871,-341.03525251410497,87,-0.0007543563842773438,0.0005,1,reinforce_hidden_size_high_seed1,-0.0007543563842773438,-1.1783906472828676e-07,1.0,0.00035338313318789005
193,-557.6382673012968,-347.7833416060515,87,-0.0010173320770263672,0.0005,1,reinforce_hidden_size_high_seed1,-0.0010173320770263672,-1.2194973919577023e-07,0.9999999403953552,0.0006605584057979286
194,-324.73652553754687,-344.80231857815437,104,0.0054473876953125,0.0005,1,reinforce_hidden_size_high_seed1,0.0054473876953125,3.920151527836424e-07,1.0,0.0014789513079449534
195,-404.09837909822187,-343.6120188892876,91,-0.001741170883178711,0.0005,1,reinforce_hidden_size_high_seed1,-0.001741170883178711,-1.716089741421456e-07,1.0,0.00031279464019462466
196,-337.11817658714705,-345.1309289549575,60,-0.0002593994140625,0.0005,1,reinforce_hidden_size_high_seed1,-0.0002593994140625,-6.159146437312302e-08,0.9999999403953552,0.00012853616499342024
197,-551.5490648100247,-353.6276077350738,94,0.0002536773681640625,0.0005,1,reinforce_hidden_size_high_seed1,0.0002536773681640625,2.7900046717377336e-08,1.0,0.0001041678769979626
198,-628.627273368864,-363.5953205337284,98,0.0035495758056640625,0.0005,1,reinforce_hidden_size_high_seed1,0.0035495758056640625,3.308666123302828e-07,0.9999999403953552,0.0009543898049741983
199,-512.9548542022585,-366.68997352539884,88,-0.004974365234375,0.0005,1,reinforce_hidden_size_high_seed1,-0.004974365234375,-4.822557571060315e-07,0.9999999403953552,0.0026155312079936266
200,-259.18368921412275,-369.75925217008205,60,-0.00141143798828125,0.0005,1,reinforce_hidden_size_high_seed1,-0.00141143798828125,-3.377596442533104e-07,1.0,0.0003450564690865576
201,-232.21525174573665,-365.3760174654848,74,-0.0034332275390625,0.0005,1,reinforce_hidden_size_high_seed1,-0.0034332275390625,-5.018066531192744e-07,1.0,0.000380815559765324
202,-257.6293083729173,-358.32330855958077,103,-0.007411003112792969,0.0005,1,reinforce_hidden_size_high_seed1,-0.007411003112792969,-5.601679049505037e-07,1.0,0.001563072670251131
203,-338.19976546262296,-361.91464459839887,58,0.00042819976806640625,0.0005,1,reinforce_hidden_size_high_seed1,0.00042819976806640625,1.1612628725288232e-07,1.0,0.000268901523668319
204,-451.6324939775252,-364.9770635798169,91,0.00046825408935546875,0.0005,1,reinforce_hidden_size_high_seed1,0.00046825408935546875,4.257474728319721e-08,1.0,0.00016166074783541262
205,-155.78256738990268,-357.475642296139,58,0.002475738525390625,0.0005,1,reinforce_hidden_size_high_seed1,0.002475738525390625,6.073507847759174e-07,1.0,0.0007000360637903214
206,-326.11727517878296,-353.51449820883755,84,0.00023651123046875,0.0005,1,reinforce_hidden_size_high_seed1,0.00023651123046875,3.7607691183438874e-08,1.0,0.00014015694614499807
207,-378.852879994737,-355.7541064344199,63,-0.00185394287109375,0.0005,1,reinforce_hidden_size_high_seed1,-0.00185394287109375,-4.143942078371765e-07,1.0,0.0011076027294620872
208,-363.703632826407,-353.45744544986866,67,-0.002221822738647461,0.0005,1,reinforce_hidden_size_high_seed1,-0.002221822738647461,-4.021089523575938e-07,1.0,0.00037535137380473316
209,-269.93011786792624,-352.02534461335875,112,-0.0004730224609375,0.0005,1,reinforce_hidden_size_high_seed1,-0.0004730224609375,-2.2883925865357924e-08,1.0,0.00010439124889671803
210,-465.8674652622131,-359.5224963117233,88,0.0014190673828125,0.0005,1,reinforce_hidden_size_high_seed1,0.0014190673828125,1.6391277313232422e-07,1.0,0.00032428448321297765
211,-464.76060254612275,-355.38983626457264,82,0.000782012939453125,0.0005,1,reinforce_hidden_size_high_seed1,0.000782012939453125,9.812959689270428e-08,1.0,0.00014126503083389252
212,-400.1011097275021,-357.7644462095029,69,-0.0019855499267578125,0.0005,1,reinforce_hidden_size_high_seed1,-0.0019855499267578125,-3.887259367729712e-07,1.0,0.0003591331478673965
213,-277.77938561597534,-352.37830490066955,79,0.005090951919555664,0.0005,1,reinforce_hidden_size_high_seed1,0.005090951919555664,6.911120635777479e-07,1.0,0.002347696339711547
214,-411.11271922921264,-354.7771119991344,81,0.0005973577499389648,0.0005,1,reinforce_hidden_size_high_seed1,0.0005973577499389648,7.13784018557817e-08,1.0,0.0003757239319384098
215,-348.076773987998,-354.35715125861856,86,-0.0021047592163085938,0.0005,1,reinforce_hidden_size_high_seed1,-0.0021047592163085938,-2.4534935505471367e-07,1.0,0.00035154595389030874
216,-328.63250095530657,-359.0197860508015,96,-0.01006317138671875,0.0005,1,reinforce_hidden_size_high_seed1,-0.01006317138671875,-8.934487709666428e-07,1.0,0.001258594449609518
217,-523.8049560706588,-361.37206518880987,92,0.001331329345703125,0.0005,1,reinforce_hidden_size_high_seed1,0.001331329345703125,1.5419462329191447e-07,1.0,0.000508549390360713
218,-461.4079318899381,-365.0629963608194,87,-0.0005475282669067383,0.0005,1,reinforce_hidden_size_high_seed1,-0.0005475282669067383,-6.851108480532275e-08,1.0,0.000274503487162292
219,-300.9087970316241,-366.7087727137202,77,0.002930879592895508,0.0005,1,reinforce_hidden_size_high_seed1,0.002930879592895508,4.071693808782584e-07,1.0,0.0020816312171518803
220,-207.2358563984858,-365.13502114199196,66,0.003960609436035156,0.0005,1,reinforce_hidden_size_high_seed1,0.003960609436035156,7.044185394988745e-07,1.0,0.0017346584936603904
221,-207.7638586201924,-366.38435803848716,59,0.0019648075103759766,0.0005,1,reinforce_hidden_size_high_seed1,0.0019648075103759766,5.041138706474158e-07,1.0,0.0004883027286268771
222,-253.8235558425518,-370.22970333614927,76,0.000335693359375,0.0005,1,reinforce_hidden_size_high_seed1,0.000335693359375,5.568328731442307e-08,0.9999999403953552,0.00012366659939289093
223,-405.96546501769507,-369.5890073870872,70,-0.000888824462890625,0.0005,1,reinforce_hidden_size_high_seed1,-0.000888824462890625,-1.4986311214215675e-07,1.0,0.0001605363650014624
224,-442.5386078869086,-375.02408086688143,71,0.0008702278137207031,0.0005,1,reinforce_hidden_size_high_seed1,0.0008702278137207031,1.6118438850298844e-07,1.0,0.00041693085222505033
225,-225.8147638575719,-374.0777965051373,63,-0.001941680908203125,0.0005,1,reinforce_hidden_size_high_seed1,-0.001941680908203125,-4.484539886107086e-07,1.0,0.0009127433877438307
226,-382.3935185493275,-373.8841592518464,68,0.00347137451171875,0.0005,1,reinforce_hidden_size_high_seed1,0.00347137451171875,6.267252956604352e-07,0.9999999403953552,0.002041981555521488
227,-164.25287928456913,-366.3469466622839,61,-0.007027626037597656,0.0005,1,reinforce_hidden_size_high_seed1,-0.007027626037597656,-1.5888057305346592e-06,1.0,0.0008816175977699459
228,-484.9283651957321,-373.0869161817403,95,0.0036096572875976562,0.0005,1,reinforce_hidden_size_high_seed1,0.0036096572875976562,3.5260853792351554e-07,1.0,0.0011633016401901841
229,-113.78651520383241,-364.95734478962345,76,0.000865936279296875,0.0005,1,reinforce_hidden_size_high_seed1,0.000865936279296875,1.0352385970691103e-07,1.0,0.0002999060961883515
230,-417.2181699144373,-362.0576419662968,66,-0.0011072158813476562,0.0005,1,reinforce_hidden_size_high_seed1,-0.0011072158813476562,-2.3299998019865598e-07,1.0,0.0007457447936758399
231,-464.38199550382353,-363.6618334958897,75,-0.0012784004211425781,0.0005,1,reinforce_hidden_size_high_seed1,-0.0012784004211425781,-2.102057123920531e-07,1.0,0.000509685545694083
232,-304.71543657441634,-362.9946049072941,78,0.003864288330078125,0.0005,1,reinforce_hidden_size_high_seed1,0.003864288330078125,5.471400754686329e-07,1.0,0.000801126123405993
233,-557.7207111830753,-367.4688162216186,82,-0.0010004043579101562,0.0005,1,reinforce_hidden_size_high_seed1,-0.0010004043579101562,-1.3592766379133536e-07,1.0,0.0007730029174126685
234,-99.07887215812168,-365.80343949156827,64,-0.00055694580078125,0.0005,1,reinforce_hidden_size_high_seed1,-0.00055694580078125,-1.0058283805847168e-07,1.0,0.00019321525178384036
235,-360.4999726241669,-366.7557591302201,71,-0.000194549560546875,0.0005,1,reinforce_hidden_size_high_seed1,-0.000194549560546875,-4.365410433138095e-08,0.9999999403953552,0.00017659910372458398
236,-454.8969448510383,-367.49075349577356,78,4.291534423828125e-05,0.0005,1,reinforce_hidden_size_high_seed1,4.291534423828125e-05,1.833989138333436e-08,1.0,4.688220360549167e-05
237,-352.9726802821878,-365.35812536499026,99,-0.0002422332763671875,0.0005,1,reinforce_hidden_size_high_seed1,-0.0002422332763671875,-2.04702814698976e-08,1.0,6.27584959147498e-05
238,-474.5771662577555,-371.1367267400652,79,-0.0008897781372070312,0.0005,1,reinforce_hidden_size_high_seed1,-0.0008897781372070312,-1.4486191446394514e-07,1.0,0.0002017392253037542
239,-282.89925508485067,-367.4051313471606,94,0.007761955261230469,0.0005,1,reinforce_hidden_size_high_seed1,0.007761955261230469,7.228648541968141e-07,1.0,0.004073827061802149
240,-448.3661326467993,-367.0487337632371,89,-0.00010967254638671875,0.0005,1,reinforce_hidden_size_high_seed1,-0.00010967254638671875,-1.0045726916985132e-08,1.0,2.7582984330365434e-05
241,-446.12379965909065,-369.0187687422382,95,-0.0013747215270996094,0.0005,1,reinforce_hidden_size_high_seed1,-0.0013747215270996094,-1.1544478439873274e-07,1.0,0.0003970736579503864
242,-262.1018158862777,-362.92956207470996,114,0.008052349090576172,0.0005,1,reinforce_hidden_size_high_seed1,0.008052349090576172,4.632431114259816e-07,1.0,0.004245118238031864
243,-516.7674410542854,-362.11214554976976,105,0.0014247894287109375,0.0005,1,reinforce_hidden_size_high_seed1,0.0014247894287109375,1.0445004505754696e-07,1.0,0.0003622424846980721
244,-199.38623446821828,-359.6051397283832,70,-0.004830360412597656,0.0005,1,reinforce_hidden_size_high_seed1,-0.004830360412597656,-8.395739996558405e-07,1.0,0.0010959005448967218
245,-250.97125225354958,-356.5425971914898,84,0.00208282470703125,0.0005,1,reinforce_hidden_size_high_seed1,0.00208282470703125,2.1145457651527977e-07,0.9999999403953552,0.0005261855549179018
246,-430.201443873175,-358.4042625372103,112,-0.00146484375,0.0005,1,reinforce_hidden_size_high_seed1,-0.00146484375,-9.898628405835552e-08,1.0,0.0006903010071255267
247,-195.18962190460184,-351.2770736791019,62,0.0021915435791015625,0.0005,1,reinforce_hidden_size_high_seed1,0.0021915435791015625,4.845280727749923e-07,0.9999999403953552,0.0007495408644899726
248,-409.7459317474623,-346.8994468466738,77,0.0024623870849609375,0.0005,1,reinforce_hidden_size_high_seed1,0.0024623870849609375,3.375016319751012e-07,0.9999999403953552,0.0009193721343763173
249,-586.9596086812348,-348.37954193625336,85,0.0008585453033447266,0.0005,1,reinforce_hidden_size_high_seed1,0.0008585453033447266,1.0378220594020604e-07,1.0,0.0006249623256735504
250,-218.79020846213928,-347.5716723212137,57,0.003339052200317383,0.0005,1,reinforce_hidden_size_high_seed1,0.003339052200317383,8.151196766448265e-07,1.0,0.001962592825293541
251,-363.8827191835061,-350.2050216699691,117,-0.006480216979980469,0.0005,1,reinforce_hidden_size_high_seed1,-0.006480216979980469,-3.75967772470176e-07,1.0,0.0014579767594113946
252,-421.6194481526316,-353.48482446556335,102,-0.004680633544921875,0.0005,1,reinforce_hidden_size_high_seed1,-0.004680633544921875,-3.704837752138701e-07,1.0,0.001123368158005178
253,-286.9773033426559,-352.460375223164,80,0.0001983642578125,0.0005,1,reinforce_hidden_size_high_seed1,0.0001983642578125,2.0116567966965704e-08,1.0,9.444611350772902e-05
254,-385.96935705199286,-351.14711248465335,70,0.0013484954833984375,0.0005,1,reinforce_hidden_size_high_seed1,0.0013484954833984375,2.282006335008191e-07,0.9999999403953552,0.0005514157237485051
255,-472.73982476304417,-357.4862576321162,103,-0.0015735626220703125,0.0005,1,reinforce_hidden_size_high_seed1,-0.0015735626220703125,-1.307830075347738e-07,1.0,0.000255838967859745
256,-203.65029149225677,-355.0369179583857,92,0.005306243896484375,0.0005,1,reinforce_hidden_size_high_seed1,0.005306243896484375,4.787808052242326e-07,1.0,0.0011890331516042352
257,-77.58357455139014,-349.01153184951875,62,0.0010833740234375,0.0005,1,reinforce_hidden_size_high_seed1,0.0010833740234375,2.1065915234430577e-07,1.0,0.0002116783580277115
258,-342.0099262312233,-348.57765771761507,104,-0.00832366943359375,0.0005,1,reinforce_hidden_size_high_seed1,-0.00832366943359375,-5.971926952952344e-07,1.0,0.0015808187890797853
259,-222.13536483192735,-347.6217626568951,75,0.0012660026550292969,0.0005,1,reinforce_hidden_size_high_seed1,0.0012660026550292969,1.9073486612342094e-07,1.0,0.0004440896736923605
260,-353.9974264548566,-345.384361880748,102,0.0041446685791015625,0.0005,1,reinforce_hidden_size_high_seed1,0.0041446685791015625,3.342534853345569e-07,1.0,0.0006346128648146987
261,-398.1250352554908,-344.05165053493533,93,-0.000682830810546875,0.0005,1,reinforce_hidden_size_high_seed1,-0.000682830810546875,-7.050011419096336e-08,0.9999999403953552,0.00015324183914344758
262,-298.2671077155968,-342.0149704946972,112,0.010372161865234375,0.0005,1,reinforce_hidden_size_high_seed1,0.010372161865234375,6.524579703182098e-07,1.0,0.001183664076961577
263,-335.0993363468971,-343.16136950931565,74,0.0006227493286132812,0.0005,1,reinforce_hidden_size_high_seed1,0.0006227493286132812,9.907258657904094e-08,0.9999999403953552,0.00033600933966226876
264,-171.85257254652313,-338.37616657566184,68,4.57763671875e-05,0.0005,1,reinforce_hidden_size_high_seed1,4.57763671875e-05,7.0123111761688506e-09,1.0,1.0881544767471496e-05
265,-157.00594581981716,-334.55475001229826,87,-0.0006101131439208984,0.0005,1,reinforce_hidden_size_high_seed1,-0.0006101131439208984,-3.8366209764717496e-08,1.0,0.00015533395344391465
266,-234.05747439803437,-332.66324948115283,93,0.0065555572509765625,0.0005,1,reinforce_hidden_size_high_seed1,0.0065555572509765625,5.813055281578272e-07,1.0,0.0010455686133354902
267,-273.88118056078304,-327.6647739709553,62,-0.001323699951171875,0.0005,1,reinforce_hidden_size_high_seed1,-0.001323699951171875,-2.66298172846291e-07,1.0,0.0004193598579149693
268,-554.06799178174,-329.5179751687913,100,0.00171661376953125,0.0005,1,reinforce_hidden_size_high_seed1,0.00171661376953125,1.6808509428756224e-07,1.0,0.0008581258007325232
269,-311.66268114463105,-329.73305285105147,64,-0.00042724609375,0.0005,1,reinforce_hidden_size_high_seed1,-0.00042724609375,-7.450580596923828e-08,1.0,0.00011754425941035151
270,-315.9548972331469,-331.9074336677447,64,0.0003662109375,0.0005,1,reinforce_hidden_size_high_seed1,0.0003662109375,7.450580596923828e-08,1.0,0.00010244599252473563
271,-114.41995485242734,-330.04055559238935,89,-0.00014638900756835938,0.0005,1,reinforce_hidden_size_high_seed1,-0.00014638900756835938,-4.018290589158369e-09,1.0,1.651214734010864e-05
272,-437.69992079617555,-333.7180828914618,97,0.001233816146850586,0.0005,1,reinforce_hidden_size_high_seed1,0.001233816146850586,1.1306448044479112e-07,1.0,0.00032668604399077594
273,-513.4251631324698,-335.86727685375735,89,0.00040030479431152344,0.0005,1,reinforce_hidden_size_high_seed1,0.00040030479431152344,4.5540627269247125e-08,1.0,9.932235843734816e-05
274,-271.50061422253236,-332.4465169804698,90,0.0004177093505859375,0.0005,1,reinforce_hidden_size_high_seed1,0.0004177093505859375,3.774960788405224e-08,1.0,8.240414172178134e-05
275,-270.0556217169752,-333.3313341376579,93,-0.002521991729736328,0.0005,1,reinforce_hidden_size_high_seed1,-0.002521991729736328,-2.1406398786893988e-07,1.0,0.0008016731590032578
276,-361.7511320796269,-332.91848640826385,93,0.0010908842086791992,0.0005,1,reinforce_hidden_size_high_seed1,0.0010908842086791992,1.0510926529150311e-07,1.0,0.00018626428209245205
277,-404.8879337127348,-337.7311874968272,94,-0.0028612613677978516,0.0005,1,reinforce_hidden_size_high_seed1,-0.0028612613677978516,-2.7392772494749806e-07,0.9999999403953552,0.0007390680839307606
278,-218.29054994836278,-332.3984311918798,77,-0.0013856887817382812,0.0005,1,reinforce_hidden_size_high_seed1,-0.0013856887817382812,-1.7571758803569537e-07,1.0,0.0003303803678136319
279,-120.1067262317716,-332.52483541243856,73,0.0030814409255981445,0.0005,1,reinforce_hidden_size_high_seed1,0.0030814409255981445,4.686721410962491e-07,1.0,0.00055692158639431
280,-292.0922801720921,-330.0223176175917,85,0.007442474365234375,0.0005,1,reinforce_hidden_size_high_seed1,0.007442474365234375,8.190379503503209e-07,0.9999999403953552,0.0019497047178447247
281,-376.1989015152544,-328.2586557378203,79,0.001132965087890625,0.0005,1,reinforce_hidden_size_high_seed1,0.001132965087890625,1.4486191446394514e-07,1.0,0.0003101133042946458
282,-389.0783030526786,-329.94591306738556,96,-0.0010528564453125,0.0005,1,reinforce_hidden_size_high_seed1,-0.0010528564453125,-1.0554989415823002e-07,1.0,0.0004763986507896334
283,-297.04299176647606,-324.73235867905356,116,0.0029888153076171875,0.0005,1,reinforce_hidden_size_high_seed1,0.0029888153076171875,1.854937607959073e-07,1.0,0.0006236850749701262
284,-472.51099028476784,-332.2010010415865,96,0.000244140625,0.0005,1,reinforce_hidden_size_high_seed1,0.000244140625,2.8560558362755728e-08,1.0,0.00011736355372704566
285,-97.21444883644803,-326.93529056583213,68,-0.000751495361328125,0.0005,1,reinforce_hidden_size_high_seed1,-0.000751495361328125,-1.2183890873984637e-07,1.0,0.00019461572810541838
286,-337.12487769850435,-324.57984922278143,139,0.012717962265014648,0.0005,1,reinforce_hidden_size_high_seed1,0.012717962265014648,5.132860678713769e-07,1.0,0.004311786033213139
287,-297.2195094392328,-323.4647858059223,97,0.0029821395874023438,0.0005,1,reinforce_hidden_size_high_seed1,0.0029821395874023438,2.543950756717095e-07,1.0,0.0012535682180896401
288,-546.1442764331541,-324.8961280094303,91,0.0026106834411621094,0.0005,1,reinforce_hidden_size_high_seed1,0.0026106834411621094,2.705133965719142e-07,1.0,0.0009404972661286592
289,-277.1089522987935,-324.7803219537091,97,-0.0036792755126953125,0.0005,1,reinforce_hidden_size_high_seed1,-0.0036792755126953125,-2.9863770123483846e-07,1.0,0.0012102979235351086
290,-100.93619836909458,-317.8317232681551,75,0.0001609325408935547,0.0005,1,reinforce_hidden_size_high_seed1,0.0001609325408935547,1.668930060816365e-08,0.9999999403953552,4.1791150579229e-05
291,-516.3376682914952,-319.2360006408031,107,-0.002190709114074707,0.0005,1,reinforce_hidden_size_high_seed1,-0.002190709114074707,-1.5987414769824682e-07,1.0,0.00021685347019229084
292,-216.10091827489794,-318.31598268857556,77,0.0007948875427246094,0.0005,1,reinforce_hidden_size_high_seed1,0.0007948875427246094,9.598669947763483e-08,1.0,0.00023152620997279882
293,-424.3135400199906,-316.46690466788965,75,0.0008752346038818359,0.0005,1,reinforce_hidden_size_high_seed1,0.0008752346038818359,1.4146168325623876e-07,1.0,0.00042442313861101866
294,-613.2937006651024,-324.7450539918273,106,-0.0021724700927734375,0.0005,1,reinforce_hidden_size_high_seed1,-0.0021724700927734375,-1.7600238777504273e-07,1.0,0.000620005710516125
295,-142.57423309437087,-322.5771136086438,61,-0.0027561187744140625,0.0005,1,reinforce_hidden_size_high_seed1,-0.0027561187744140625,-5.471901545206492e-07,1.0,0.0013132235035300255
296,-143.3916053613063,-316.8409168384064,66,-0.0059814453125,0.0005,1,reinforce_hidden_size_high_seed1,-0.0059814453125,-1.0891394595091697e-06,0.9999999403953552,0.0007313193054869771
297,-0.15040979649069186,-312.9401325962442,94,-0.00011873245239257812,0.0005,1,reinforce_hidden_size_high_seed1,-0.00011873245239257812,-2.5363679156953367e-08,1.0,8.6582986114081e-05
298,-178.37905189357048,-308.31279499916633,95,0.003875255584716797,0.0005,1,reinforce_hidden_size_high_seed1,0.003875255584716797,3.1684575674262305e-07,0.9999999403953552,0.0007056883187033236
299,-436.8741123757661,-305.311085073057,111,0.0004367828369140625,0.0005,1,reinforce_hidden_size_high_seed1,0.0004367828369140625,2.1479150902337096e-08,1.0,9.211564611177891e-05
300,-186.26069125113622,-304.6604947288369,112,0.005763053894042969,0.0005,1,reinforce_hidden_size_high_seed1,0.005763053894042969,3.5177384916096344e-07,1.0,0.0014421525411307812
