episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,epsilon,buffer_size,mean_q
45,-79.70063529790754,-160.50762783879165,71,26.789761513051854,0.003,1,dqn_learning_rate_high_seed1,0.798065677681905,4281,8.959577798843384
46,-114.18715508078661,-159.50066103970457,132,21.20211153319388,0.003,1,dqn_learning_rate_high_seed1,0.7940753492934954,4413,9.70713414316592
47,-249.52996578919857,-161.41617816203424,81,21.39570028031314,0.003,1,dqn_learning_rate_high_seed1,0.7901049725470279,4494,-1.2943327716655202
48,-74.54393210108758,-159.60633970243117,115,21.191797532205996,0.003,1,dqn_learning_rate_high_seed1,0.7861544476842928,4609,18.42069054566897
49,23.31018990408262,-155.87334930229824,103,19.7642860192697,0.003,1,dqn_learning_rate_high_seed1,0.7822236754458713,4712,2.22260574499766
50,-61.41294425696404,-153.98414120139154,123,27.284719148302464,0.003,1,dqn_learning_rate_high_seed1,0.778312557068642,4835,13.47439562479655
51,-57.52480822155444,-153.12395623820302,62,19.995487274662143,0.003,1,dqn_learning_rate_high_seed1,0.7744209942832988,4897,24.669791412353515
52,-237.57473976203693,-152.1110095369432,114,27.747704560296576,0.003,1,dqn_learning_rate_high_seed1,0.7705488893118823,5011,5.2624293804168705
53,-100.82384127901035,-148.79176656852198,71,29.520108387503825,0.003,1,dqn_learning_rate_high_seed1,0.7666961448653229,5082,1.7869767409104567
54,-211.90713031529265,-151.21710088883768,92,25.38419484573862,0.003,1,dqn_learning_rate_high_seed1,0.7628626641409962,5174,-0.6514496008555094
55,-68.54387921903044,-146.92326753599485,78,19.689954827993343,0.003,1,dqn_learning_rate_high_seed1,0.7590483508202912,5252,15.095135223865508
56,44.31689040924974,-143.85974314680266,153,33.99745064155728,0.003,1,dqn_learning_rate_high_seed1,0.7552531090661897,5405,20.693729023138683
57,-113.23081727672749,-141.77221890917815,86,20.105493327905965,0.003,1,dqn_learning_rate_high_seed1,0.7514768435208588,5491,21.262544207629702
58,-78.12183412612401,-136.23345719316433,92,23.897944543672644,0.003,1,dqn_learning_rate_high_seed1,0.7477194593032545,5583,9.889573164608167
59,-175.46998746034282,-134.2858242670456,110,38.045271801948545,0.003,1,dqn_learning_rate_high_seed1,0.7439808620067382,5693,8.728946029146512
60,-117.56070713276043,-136.7384118154258,138,33.531396126401596,0.003,1,dqn_learning_rate_high_seed1,0.7402609576967045,5831,19.97757144535289
61,-33.52235771985808,-133.51571332138803,90,30.59981951183743,0.003,1,dqn_learning_rate_high_seed1,0.736559652908221,5921,29.103138987223307
62,-206.8416691520785,-132.7286903476275,104,28.592867608253773,0.003,1,dqn_learning_rate_high_seed1,0.7328768546436799,6025,4.9925627538136075
63,-93.68153404931681,-131.48032641646645,66,29.875959595044453,0.003,1,dqn_learning_rate_high_seed1,0.7292124703704616,6091,23.325553027066317
64,-166.7629295107397,-132.98489462960245,99,28.36160482180239,0.003,1,dqn_learning_rate_high_seed1,0.7255664080186093,6190,12.082769785608564
65,-171.61611005744635,-134.13942499909342,139,34.96437045996138,0.003,1,dqn_learning_rate_high_seed1,0.7219385759785162,6329,-5.573383373372695
66,-89.14172584801634,-133.61938606378698,154,37.24616967083572,0.003,1,dqn_learning_rate_high_seed1,0.7183288830986236,6483,31.812870488848006
67,-121.33217134549838,-132.0732079939088,91,43.707299431601726,0.003,1,dqn_learning_rate_high_seed1,0.7147372386831305,6574,6.3905605186115615
68,-149.2338501583772,-132.54454786652133,122,33.11569962931461,0.003,1,dqn_learning_rate_high_seed1,0.7111635524897149,6696,23.67924919128418
69,-52.36378391579197,-130.85463888703694,65,29.184542854015643,0.003,1,dqn_learning_rate_high_seed1,0.7076077347272662,6761,29.86518775499784
70,-78.02998315841259,-125.0285566709609,122,38.7663928387595,0.003,1,dqn_learning_rate_high_seed1,0.7040696960536299,6883,24.942469424009325
71,-85.9276117193327,-124.07364410516767,137,37.370872981356875,0.003,1,dqn_learning_rate_high_seed1,0.7005493475733617,7020,27.29110061100551
72,-86.25078058293106,-123.31881997376654,113,33.839403483719956,0.003,1,dqn_learning_rate_high_seed1,0.697046600835495,7133,27.251662280108476
73,-75.13887393304765,-123.27380492752107,122,35.49860824522425,0.003,1,dqn_learning_rate_high_seed1,0.6935613678313175,7255,37.958818143413914
74,-189.57995241851273,-117.60158722610609,110,33.33487342054194,0.003,1,dqn_learning_rate_high_seed1,0.6900935609921609,7365,-1.5897834880931958
75,-41.2184268806609,-114.4905909744032,89,41.04889910944392,0.003,1,dqn_learning_rate_high_seed1,0.6866430931872001,7454,42.584385747494906
76,-41.93152418603108,-107.82428019112751,104,42.771025254176216,0.003,1,dqn_learning_rate_high_seed1,0.6832098777212641,7558,35.61444101333618
77,-46.56281878319476,-105.25346012771975,131,42.20186570218501,0.003,1,dqn_learning_rate_high_seed1,0.6797938283326578,7689,33.24058148596022
78,-35.952416031494394,-105.05760741702711,75,33.88555064519247,0.003,1,dqn_learning_rate_high_seed1,0.6763948591909945,7764,35.211762655865066
79,-38.55917562516177,-102.49870509833649,115,33.051845392973526,0.003,1,dqn_learning_rate_high_seed1,0.6730128848950395,7879,39.88683942469155
80,-49.290527609074005,-101.94411830002532,136,26.536615226198645,0.003,1,dqn_learning_rate_high_seed1,0.6696478204705644,8015,37.642701265946876
81,-73.95888085377236,-102.79355032783359,70,22.897073234830582,0.003,1,dqn_learning_rate_high_seed1,0.6662995813682115,8085,36.974283847808834
82,-65.06899551933897,-101.33684661930201,107,39.631021577621176,0.003,1,dqn_learning_rate_high_seed1,0.6629680834613705,8192,35.15838122718475
83,-26.237370771566376,-98.4459415273144,85,30.72770888665143,0.003,1,dqn_learning_rate_high_seed1,0.6596532430440636,8277,31.419249993783456
84,-168.32389959250025,-99.76969764103914,144,38.36071022351583,0.003,1,dqn_learning_rate_high_seed1,0.6563549768288433,8421,19.156552836298943
85,-76.47566416600253,-98.2398373111633,93,42.09762443009243,0.003,1,dqn_learning_rate_high_seed1,0.653073201944699,8514,39.589547128388375
86,-110.93866133243297,-98.81766506344671,71,22.011516396428497,0.003,1,dqn_learning_rate_high_seed1,0.6498078359349755,8585,13.451706886291504
87,-63.03615288432495,-96.55404424754285,89,32.877184846428,0.003,1,dqn_learning_rate_high_seed1,0.6465587967553006,8674,37.27364171793064
88,-48.53554508656167,-94.79209199910382,111,25.051462502092928,0.003,1,dqn_learning_rate_high_seed1,0.6433260027715241,8785,23.94160468975703
89,-58.09141987684876,-95.08361106223818,125,39.124074308395386,0.003,1,dqn_learning_rate_high_seed1,0.6401093727576664,8910,38.95319947531057
90,-4.281925486475259,-92.7606625606497,111,29.606123578441036,0.003,1,dqn_learning_rate_high_seed1,0.6369088258938781,9021,33.2200419967239
91,-34.65667599919411,-92.30691190155441,144,24.22563633074363,0.003,1,dqn_learning_rate_high_seed1,0.6337242817644086,9165,47.244141578674316
92,-21.427509560407188,-90.1761141234825,125,34.94507631492615,0.003,1,dqn_learning_rate_high_seed1,0.6305556603555866,9290,34.586603419725286
93,14.436996308856934,-87.04641459392806,79,35.81330758106859,0.003,1,dqn_learning_rate_high_seed1,0.6274028820538087,9369,22.473595817883808
94,-71.2779536417411,-86.66634356305558,118,43.301260845135836,0.003,1,dqn_learning_rate_high_seed1,0.6242658676435396,9487,42.03484973907471
95,-76.05576565820087,-86.59344617026143,99,42.38315851519806,0.003,1,dqn_learning_rate_high_seed1,0.6211445383053219,9586,35.3760560663735
96,-42.05822174402955,-85.1508675035263,166,51.75095432206809,0.003,1,dqn_learning_rate_high_seed1,0.6180388156137953,9752,46.29463081975137
97,-167.031550577714,-83.5008991992966,138,65.74416156609853,0.003,1,dqn_learning_rate_high_seed1,0.6149486215357263,9890,13.819675553229548
98,-6.250390766771261,-82.1350283726103,101,43.166173292858765,0.003,1,dqn_learning_rate_high_seed1,0.6118738784280476,9991,54.30112107057829
99,-12.05487514538494,-82.84232967359964,144,35.60807904932234,0.003,1,dqn_learning_rate_high_seed1,0.6088145090359074,10135,43.167608810322626
100,-34.70522373436681,-82.30817526314767,86,46.58216681868531,0.003,1,dqn_learning_rate_high_seed1,0.6057704364907278,10221,55.08472961187363
101,-61.823289202592775,-82.39414488276847,99,39.44153641450285,0.003,1,dqn_learning_rate_high_seed1,0.6027415843082742,10320,53.12062143242878
102,-79.34219956145986,-79.22949407875691,120,41.92225016554197,0.003,1,dqn_learning_rate_high_seed1,0.5997278763867329,10440,44.73488243206127
103,-63.57117526689965,-78.4844407585147,127,45.012130632175236,0.003,1,dqn_learning_rate_high_seed1,0.5967292370047992,10567,44.85778015631217
104,-32.76865779624325,-74.90167130813371,106,47.420104602597796,0.003,1,dqn_learning_rate_high_seed1,0.5937455908197752,10673,44.17658302317495
105,-13.709405246659557,-73.80498182868631,80,36.53719897270203,0.003,1,dqn_learning_rate_high_seed1,0.5907768628656763,10753,41.29116798169685
106,-28.629637057899487,-75.26391237802927,78,33.19051630069048,0.003,1,dqn_learning_rate_high_seed1,0.5878229785513479,10831,31.34061908721924
107,-11.385625477567686,-73.2270085420461,91,48.8417141856728,0.003,1,dqn_learning_rate_high_seed1,0.5848838636585911,10922,36.18741172892707
108,-15.223432811792748,-71.96904051575945,102,39.904113112711435,0.003,1,dqn_learning_rate_high_seed1,0.5819594443402982,11024,40.207140705802225
109,-91.76965771504052,-70.2950339208534,105,47.47031921205067,0.003,1,dqn_learning_rate_high_seed1,0.5790496471185967,11129,46.34187244233631
110,-188.70630246661625,-71.71794582753051,123,38.901030459055086,0.003,1,dqn_learning_rate_high_seed1,0.5761543988830038,11252,12.691806598143144
111,-31.473798928069954,-71.67697465169475,126,44.00493905657814,0.003,1,dqn_learning_rate_high_seed1,0.5732736268885887,11378,24.11692577203115
112,-49.13955807223795,-68.52293243009792,88,33.152624531225726,0.003,1,dqn_learning_rate_high_seed1,0.5704072587541458,11466,53.1219361455817
113,23.54990672051703,-66.17830361470125,119,34.98034360228466,0.003,1,dqn_learning_rate_high_seed1,0.567555222460375,11585,42.089412045478824
114,-2.1821791885271864,-62.886688608257,93,28.026886147837484,0.003,1,dqn_learning_rate_high_seed1,0.5647174463480732,11678,55.73254395382745
115,-110.79258734082079,-61.67021815392449,131,35.262178582999546,0.003,1,dqn_learning_rate_high_seed1,0.5618938591163328,11809,38.809005242089434
116,-23.799420550450336,-60.36337204797317,135,33.691291362267954,0.003,1,dqn_learning_rate_high_seed1,0.5590843898207511,11944,36.38617397300781
117,-20.227772610308023,-58.34128407326937,109,36.00068190338415,0.003,1,dqn_learning_rate_high_seed1,0.5562889678716474,12053,39.81896465329024
118,-51.64730091144861,-56.38955308833079,110,26.341302269155328,0.003,1,dqn_learning_rate_high_seed1,0.5535075230322891,12163,36.04589673303641
119,16.746793658382458,-55.007341536847306,124,43.61871278670527,0.003,1,dqn_learning_rate_high_seed1,0.5507399854171277,12287,44.42070474018131
120,-21.610228041644348,-53.878946434511946,101,26.87831456590407,0.003,1,dqn_learning_rate_high_seed1,0.547986285490042,12388,44.01436334715949
121,-29.485404414429226,-52.75010228841386,117,35.01844800843133,0.003,1,dqn_learning_rate_high_seed1,0.5452463540625918,12505,48.58382138839135
122,-44.5081379342129,-51.9152494354395,71,41.16461527515465,0.003,1,dqn_learning_rate_high_seed1,0.5425201222922789,12576,39.05518266359965
123,-190.2647443173692,-54.21776684312593,122,39.51274790138495,0.003,1,dqn_learning_rate_high_seed1,0.5398075216808175,12698,67.4262428636904
124,-37.83562240794778,-51.18288024291464,119,63.204590717283615,0.003,1,dqn_learning_rate_high_seed1,0.5371084840724134,12817,41.103399912516274
125,-71.65028950572504,-51.79151749541594,100,46.752999892234804,0.003,1,dqn_learning_rate_high_seed1,0.5344229416520513,12917,39.701110317751215
126,-4.987670368581433,-51.05264041906694,169,50.550742183211284,0.003,1,dqn_learning_rate_high_seed1,0.531750826943791,13086,25.938371615725405
127,-66.81489789570605,-51.45768200131715,158,37.795205900940715,0.003,1,dqn_learning_rate_high_seed1,0.5290920728090721,13244,69.88254949270961
128,-14.084147656682575,-51.02031663382093,120,40.08038795789083,0.003,1,dqn_learning_rate_high_seed1,0.5264466124450268,13364,37.841059601097776
129,-72.33467567778703,-51.69582663487343,77,45.03883514156589,0.003,1,dqn_learning_rate_high_seed1,0.5238143793828016,13441,73.15943339892796
130,-20.246405465131886,-51.1149441919946,99,36.91682523187965,0.003,1,dqn_learning_rate_high_seed1,0.5211953074858876,13540,68.59002535393897
131,-40.4069999999385,-50.44390657491792,121,43.159157532305755,0.003,1,dqn_learning_rate_high_seed1,0.5185893309484582,13661,52.83573362385405
132,-93.75292602556748,-51.01758518504248,113,43.87821435928345,0.003,1,dqn_learning_rate_high_seed1,0.5159963842937159,13774,49.42081693939443
133,-186.8308579566102,-54.22945492874335,144,36.420589764912926,0.003,1,dqn_learning_rate_high_seed1,0.5134164023722473,13918,26.58781999104163
134,-12.846305387962602,-51.1199030446526,168,37.962363766772405,0.003,1,dqn_learning_rate_high_seed1,0.510849320360386,14086,40.41599352148515
135,-73.53950065540039,-51.061179774440554,131,38.947303411614804,0.003,1,dqn_learning_rate_high_seed1,0.5082950737585841,14217,43.039920019066855
136,-36.31699619171829,-49.56874647162627,132,29.847513014620002,0.003,1,dqn_learning_rate_high_seed1,0.5057535983897912,14349,51.443492247841576
137,22.06187002606015,-47.86678601341857,131,41.79552314481663,0.003,1,dqn_learning_rate_high_seed1,0.5032248303978422,14480,55.15446579636949
138,13.312561629543893,-46.62982387909646,162,45.42105292979582,0.003,1,dqn_learning_rate_high_seed1,0.500708706245853,14642,41.421687983233355
139,-27.302811923031584,-46.01405172002013,91,51.83375457092956,0.003,1,dqn_learning_rate_high_seed1,0.4982051627146237,14733,59.2182223531935
140,-104.0296042336137,-48.00900529496289,125,33.140821159362794,0.003,1,dqn_learning_rate_high_seed1,0.49571413690105054,14858,49.305132671938104
141,-125.6545604789405,-49.82896298455781,153,37.305470447914274,0.003,1,dqn_learning_rate_high_seed1,0.4932355662165453,15011,35.346179054798306
142,-74.45188713832059,-50.88945053611608,150,31.57405591805776,0.003,1,dqn_learning_rate_high_seed1,0.4907693883854626,15161,49.30665074254191
143,-25.274233137260524,-51.683675125038434,84,30.76903770083473,0.003,1,dqn_learning_rate_high_seed1,0.4883155414435353,15245,51.92528867653825
144,-47.32014377080411,-51.20451892761968,126,23.47694458847954,0.003,1,dqn_learning_rate_high_seed1,0.4858739637363176,15371,58.770332366228104
145,15.198853698360864,-49.37942654048846,128,22.679533630609512,0.003,1,dqn_learning_rate_high_seed1,0.483444593917636,15499,57.460970659778546
146,-20.723949078377103,-48.9527410871754,73,21.830632294694038,0.003,1,dqn_learning_rate_high_seed1,0.4810273709480478,15572,59.66695616696332
147,-59.25364522134075,-46.79718298004795,86,24.11025425167971,0.003,1,dqn_learning_rate_high_seed1,0.47862223409330756,15658,73.67645355788144
148,-3.701997485633953,-46.7462151144252,122,30.49040768381025,0.003,1,dqn_learning_rate_high_seed1,0.47622912292284103,15780,78.40486076795138
149,-62.49017694688755,-47.754921150455246,112,35.513771834118025,0.003,1,dqn_learning_rate_high_seed1,0.4738479773082268,15892,59.619146609306334
150,10.676198219275392,-46.84729271138241,119,34.845478668934156,0.003,1,dqn_learning_rate_high_seed1,0.47147873742168567,16011,62.709336247242675
151,28.3849671709238,-45.04312758391207,187,31.410915713896728,0.003,1,dqn_learning_rate_high_seed1,0.46912134373457726,16198,68.98355006167763
152,-79.71366209709858,-45.05055683462486,141,28.29020683816139,0.003,1,dqn_learning_rate_high_seed1,0.46677573701590436,16339,50.91673290966049
153,-43.884608035838795,-44.65682549000363,116,25.35098267834762,0.003,1,dqn_learning_rate_high_seed1,0.46444185833082485,16455,74.69162102749473
154,-18.16466159303947,-44.36474556593956,80,36.6039276599884,0.003,1,dqn_learning_rate_high_seed1,0.46211964903917074,16535,56.62471588920145
155,-27.615547725483196,-44.64286841551604,245,32.954580172713925,0.003,1,dqn_learning_rate_high_seed1,0.4598090507939749,16780,16.490287301402827
156,-33.25468195056176,-44.73536931336928,130,33.145901852387645,0.003,1,dqn_learning_rate_high_seed1,0.457510005540005,16910,45.557251107202816
157,-7.467800287345142,-44.65701280956483,90,33.03314677344428,0.003,1,dqn_learning_rate_high_seed1,0.45522245551230495,17000,47.03598549092809
158,8.094376542152062,-44.19065662248593,99,38.83180519065471,0.003,1,dqn_learning_rate_high_seed1,0.4529463432347434,17099,61.67735575457088
159,-81.27932949503584,-43.980850058085835,152,34.297510978422665,0.003,1,dqn_learning_rate_high_seed1,0.4506816115185697,17251,64.71675280832696
160,-9.538359431426713,-40.39749119738204,140,37.23965029205595,0.003,1,dqn_learning_rate_high_seed1,0.4484282034609769,17391,72.10941252296354
161,-87.12378176311041,-41.51049085408285,207,39.64696695608793,0.003,1,dqn_learning_rate_high_seed1,0.446186062443672,17598,30.829263180751227
162,27.642500548581083,-39.97484968166647,123,44.46040600102122,0.003,1,dqn_learning_rate_high_seed1,0.4439551321314536,17721,62.2704772304316
163,-46.46174523973781,-41.37508272087157,181,34.47844978722419,0.003,1,dqn_learning_rate_high_seed1,0.4417353564707963,17902,32.93973156147533
164,-8.459955839619965,-41.50063825389342,136,37.276087182409626,0.003,1,dqn_learning_rate_high_seed1,0.43952667968844233,18038,70.20037187674107
165,-7.400712165866651,-39.43280075039435,125,31.17926554298401,0.003,1,dqn_learning_rate_high_seed1,0.43732904629000013,18163,62.03247340737957
166,-5.457628756247189,-39.06596491451028,81,29.68352918271665,0.003,1,dqn_learning_rate_high_seed1,0.4351424010585501,18244,71.66428794520242
167,23.95350469238997,-38.18233936845631,105,30.81813992318653,0.003,1,dqn_learning_rate_high_seed1,0.43296668905325736,18349,66.66388204693794
168,4.198384971976117,-37.06542565078782,1000,34.479542398929595,0.003,1,dqn_learning_rate_high_seed1,0.43080185560799106,19349,31.01715119474179
169,-23.960316774796453,-37.879567859451406,102,28.370247064852247,0.003,1,dqn_learning_rate_high_seed1,0.4286478463299511,19451,60.171266343858505
170,-28.894368842800844,-38.02525067547453,96,34.90874535342058,0.003,1,dqn_learning_rate_high_seed1,0.42650460709830135,19547,59.89273946718736
171,-45.5184795792604,-38.34591217877116,99,31.380357130609376,0.003,1,dqn_learning_rate_high_seed1,0.42437208406280985,19646,85.80075559020042
172,-9.919454255121423,-37.65413850518932,114,31.164926319791558,0.003,1,dqn_learning_rate_high_seed1,0.4222502236424958,19760,82.70195000039206
173,83.91089662761429,-32.170625686289654,1000,36.491906208992006,0.003,1,dqn_learning_rate_high_seed1,0.42013897252428334,20760,42.68577377291413
174,22.28673597587806,-30.96817851861313,147,33.71392838808955,0.003,1,dqn_learning_rate_high_seed1,0.4180382776616619,20907,83.29238042713683
175,13.871938174270213,-29.257733965013223,186,35.23907481983144,0.003,1,dqn_learning_rate_high_seed1,0.4159480862733536,21093,71.548168214701
176,19.00704256846865,-28.77783970627222,183,40.2805877018496,0.003,1,dqn_learning_rate_high_seed1,0.41386834584198684,21276,61.96861297205875
177,-132.341978050348,-30.088381309365058,181,33.25562718428301,0.003,1,dqn_learning_rate_high_seed1,0.4117990041127769,21457,40.868582764092615
178,9.93906869849414,-29.60791698226153,114,38.89167093394096,0.003,1,dqn_learning_rate_high_seed1,0.40974000909221303,21571,76.86952871697791
179,39.464750220529936,-27.371928464295188,149,35.73501969343864,0.003,1,dqn_learning_rate_high_seed1,0.40769130904675194,21720,73.72260102993104
180,-76.31032565861521,-28.493206868164847,164,37.21588829959311,0.003,1,dqn_learning_rate_high_seed1,0.40565285250151817,21884,52.33120327030571
181,5.19065447636585,-27.581253778638775,151,37.78993582567632,0.003,1,dqn_learning_rate_high_seed1,0.4036245882390106,22035,70.29263115415768
182,-15.538448499839504,-26.016964228124206,145,38.75777431685349,0.003,1,dqn_learning_rate_high_seed1,0.4016064652978155,22180,84.54684643542512
183,5.330617065767186,-22.17373472767667,121,41.526025192796695,0.003,1,dqn_learning_rate_high_seed1,0.3995984329713264,22301,76.43820419311524
184,-32.44611513370249,-22.56573092259146,119,33.70586226567501,0.003,1,dqn_learning_rate_high_seed1,0.3976004408064698,22420,72.49074667008196
185,-29.929488103063065,-21.693530671544718,123,36.297123967147456,0.003,1,dqn_learning_rate_high_seed1,0.39561243860243744,22543,72.91693066528865
186,-161.3501620327474,-24.194193988365306,250,40.836545475006105,0.003,1,dqn_learning_rate_high_seed1,0.3936343764094253,22793,68.19482141410982
187,32.0563153227306,-23.994305082431893,169,39.05439453576444,0.003,1,dqn_learning_rate_high_seed1,0.39166620452737816,22962,72.14465742695089
188,-70.92496969684427,-25.679055708959655,95,35.36005915591591,0.003,1,dqn_learning_rate_high_seed1,0.3897078735047413,23057,86.24038540689568
189,-0.9089447105911574,-25.151178364710848,165,46.6405349818143,0.003,1,dqn_learning_rate_high_seed1,0.3877593341372176,23222,68.768942736163
190,-83.20219922888914,-24.734630264616356,111,41.73858419194952,0.003,1,dqn_learning_rate_high_seed1,0.3858205374665315,23333,78.48479001275425
191,-23.5519192276528,-22.692577439590604,1000,43.92798306512832,0.003,1,dqn_learning_rate_high_seed1,0.38389143477919885,24333,64.77904443609464
192,23.541397614107765,-20.732711744542033,140,51.055636164120266,0.003,1,dqn_learning_rate_high_seed1,0.3819719776053028,24473,72.60467694564299
193,83.08312357264016,-18.565564610344023,1000,44.464746939182284,0.003,1,dqn_learning_rate_high_seed1,0.3800621177172763,25473,58.894334153623774
