episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,return_mean,return_std,grad_norm,value_loss,adv_mean,adv_std
289,-95.0206438865138,-144.50101110645394,84,-367.687255859375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-367.687255859375,1.3482002714226837e-07,1.0,24.31963348388672,0.6924241185188293,-0.037947967648506165,0.8362470865249634
290,-1.3655685742973702,-139.35764780375553,79,282.4630432128906,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,282.4630432128906,-3.0179567733767954e-09,1.0,58.88208770751953,1.0250897407531738,0.03342744708061218,1.0183812379837036
291,-84.5529333971977,-138.5134587935332,98,-417.2601013183594,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-417.2601013183594,-4.3304598307258857e-07,1.0,55.41751480102539,0.8041099905967712,-0.031721923500299454,0.9007681012153625
292,-228.23164048944912,-141.01437036770716,85,-1040.639892578125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1040.639892578125,6.731819013339191e-08,1.0,165.1423797607422,1.0853313207626343,-0.10552357137203217,1.0425853729248047
293,-141.88127939788953,-141.74163164702986,80,-541.248291015625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-541.248291015625,-4.4852495761915634e-07,1.0,34.36513137817383,0.8681869506835938,-0.062013983726501465,0.9355652332305908
294,-139.26396092213912,-140.57200564481238,118,-2322.012451171875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-2322.012451171875,-8.48608507908466e-08,1.0,164.98411560058594,1.173708438873291,-0.1202254369854927,1.0812780857086182
295,-163.3973141686301,-141.48869159525756,69,-300.5011291503906,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-300.5011291503906,-1.33030653159949e-06,1.0,28.712430953979492,1.111515998840332,-0.04533199220895767,1.0610262155532837
296,-99.81737680725747,-138.9766826101212,65,381.920654296875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,381.920654296875,-1.8523289213590033e-07,1.0,58.9465446472168,0.6304009556770325,0.06561660021543503,0.7974197268486023
297,-126.93477262897508,-139.5519833014213,77,102.45435333251953,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,102.45435333251953,-6.037873134800975e-08,1.0,9.581244468688965,0.9698113799095154,0.012493246234953403,0.9911679625511169
298,-69.71859795504709,-137.76285470525562,91,446.494140625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,446.494140625,5.108969602929392e-08,1.0,49.399803161621094,0.6962253451347351,0.0386069230735302,0.8381254076957703
299,-288.35016361049475,-139.3853549203575,101,-5149.599609375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-5149.599609375,3.068753926527279e-07,1.0,615.1320190429688,0.9189960956573486,-0.36135175824165344,0.8923593759536743
300,-129.18046775024192,-140.15071273030898,104,-344.3102111816406,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-344.3102111816406,2.1090873758566886e-07,1.0,45.481178283691406,0.8074142932891846,-0.022934075444936752,0.9026196002960205
301,-62.544003501774206,-137.60047442751508,65,383.748779296875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,383.748779296875,-7.335956286880219e-09,1.0,12.526493072509766,0.6079688668251038,0.06574214994907379,0.782993495464325
302,-453.5440767790865,-141.0070587146525,94,-5781.42333984375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-5781.42333984375,2.504663143554353e-07,1.0,1204.3486328125,0.7780346870422363,-0.4595622718334198,0.7569229006767273
303,-93.99640708648536,-141.7697545699875,63,424.35516357421875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,424.35516357421875,-5.2035801445526886e-08,0.9999999403953552,45.373077392578125,0.6774026155471802,0.07687818259000778,0.8260283470153809
304,-104.52723518470896,-141.24311895151098,61,282.4653625488281,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,282.4653625488281,2.2229600915579795e-07,1.0,29.106399536132812,0.6940463781356812,0.05490177124738693,0.8381822109222412
305,-112.77336948803149,-141.18502909359685,66,268.8375244140625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,268.8375244140625,-1.463023124870233e-07,1.0,14.117287635803223,0.7531251907348633,0.04477771744132042,0.8733131289482117
306,-48.374609267930865,-137.61513184736353,70,672.3341674804688,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,672.3341674804688,-6.641660377226799e-08,1.0,78.6458511352539,0.6316893696784973,0.0982658788561821,0.7943853735923767
307,-131.8901482738137,-138.44148409215953,85,31.322154998779297,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,31.322154998779297,9.417533988198556e-07,1.0,4.299837112426758,0.7762617468833923,0.00308817345649004,0.8862805962562561
308,-62.3198633690445,-134.04254191262112,113,2868.392578125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,2868.392578125,-1.476929298860341e-07,1.0,214.18222045898438,0.650041401386261,0.16267231106758118,0.7931877374649048
309,-87.78759755911445,-134.2571823766016,80,592.1926879882812,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,592.1926879882812,-1.1324882365215672e-07,1.0,70.09603118896484,0.6733733415603638,0.06686494499444962,0.8230246305465698
310,-57.45026095955221,-132.5814880172518,70,492.73907470703125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,492.73907470703125,1.268727487513388e-07,1.0,41.60982131958008,0.5976128578186035,0.0728224366903305,0.775173544883728
311,-105.2045956983885,-129.48129711930034,80,370.6202392578125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,370.6202392578125,-1.3113022134803032e-07,1.0,47.07902145385742,0.8728167414665222,0.04201993718743324,0.9391895532608032
312,-72.85168893490942,-128.8454436826904,127,-1323.402587890625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1323.402587890625,2.81596754803104e-07,1.0,88.45416259765625,0.6592676639556885,-0.05907018482685089,0.8130086064338684
313,-109.73367934430053,-128.91857728240683,104,-624.1531982421875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-624.1531982421875,-1.75375205913042e-07,1.0,44.81814193725586,0.6366478800773621,-0.0417327880859375,0.8006687164306641
314,-105.46880163292168,-128.33163748519408,71,223.01318359375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,223.01318359375,6.63206591866583e-08,1.0,8.274810791015625,0.6823718547821045,0.03205461427569389,0.8313109278678894
315,-311.49835832119265,-131.82417698685765,100,-3177.41064453125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-3177.41064453125,-4.434585605395114e-07,1.0,557.1163330078125,1.0705974102020264,-0.23049858212471008,1.013777732849121
316,-122.69770694567703,-131.74669757785455,88,-666.4683837890625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-666.4683837890625,-5.418604231977042e-09,1.0,25.647220611572266,0.6632575392723083,-0.06223291531205177,0.8166784644126892
317,-102.7032256972329,-131.3396158096938,98,-838.185302734375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-838.185302734375,-1.3745561489031388e-07,1.0,91.24201965332031,0.5989238619804382,-0.06321334093809128,0.7752814292907715
318,-113.2480270653414,-131.68082345746726,64,357.7393798828125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,357.7393798828125,6.686896085739136e-07,1.0,33.04914855957031,0.7040606737136841,0.06432020664215088,0.8432280421257019
319,-102.531813635305,-131.8286477964797,77,-147.09213256835938,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-147.09213256835938,-1.4475413934178505e-07,1.0,30.814424514770508,0.712805449962616,-0.017953593283891678,0.8496221899986267
320,-127.64830366819247,-132.54017183205121,76,293.74029541015625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,293.74029541015625,-3.364525298366061e-07,1.0,20.26236343383789,0.5838186740875244,0.037046439945697784,0.7682526707649231
321,-101.6252091632974,-131.57321916364543,87,71.62033081054688,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,71.62033081054688,-6.714086708825562e-08,0.9999999403953552,8.882590293884277,0.535883367061615,0.006882561836391687,0.7362517714500427
322,-98.28722332091183,-128.6484086346204,102,-166.72787475585938,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-166.72787475585938,-8.297901388232276e-08,1.0,14.539105415344238,0.5378983616828918,-0.011556541547179222,0.7369458675384521
323,-98.48063650927807,-128.60580982387884,85,-91.66453552246094,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-91.66453552246094,-8.555019803679897e-08,1.0,4.385758876800537,0.7558655738830566,-0.009226740337908268,0.8745157718658447
324,-87.03008816865082,-127.65931450995944,67,122.88378143310547,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,122.88378143310547,-9.874799644649102e-08,1.0,15.736786842346191,0.5017063021659851,0.01993577368557453,0.713375449180603
325,-108.51130229674828,-129.34507672232996,125,-3520.779541015625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-3520.779541015625,-2.1553039175614686e-07,1.0,159.9252471923828,1.1642088890075684,-0.16281555593013763,1.0709224939346313
326,-65.32924995578463,-128.0350145299661,140,100.24583435058594,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,100.24583435058594,-5.108969691747234e-09,1.0,7.289985179901123,1.3734890222549438,0.003724791342392564,1.176161766052246
327,-165.74284172917953,-129.16443288262474,86,-170.69496154785156,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-170.69496154785156,-8.3862346400565e-08,1.0,20.51384162902832,0.9051806330680847,-0.01697162725031376,0.9568376541137695
328,-169.76535056135117,-130.0626573164226,109,44.667755126953125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,44.667755126953125,-3.171623177422589e-07,1.0,2.474032402038574,0.5404320359230042,0.0027562447357922792,0.738531231880188
329,-169.77647112232665,-131.6090378631711,97,-1290.871337890625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1290.871337890625,2.4480918909830507e-06,1.0,125.11421966552734,1.0282244682312012,-0.0995577797293663,1.0143569707870483
330,-87.8716735272113,-131.62989587255356,75,431.27752685546875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,431.27752685546875,-1.6450881901164394e-07,1.0,53.06584548950195,0.5063065886497498,0.05549735203385353,0.7141616940498352
331,-192.5991241289563,-128.420766808873,106,-1763.091064453125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1763.091064453125,-5.814264341097442e-07,1.0,115.41283416748047,1.2883294820785522,-0.11335442215204239,1.1347368955612183
332,-130.98800405687854,-129.12046083120111,101,-685.7916259765625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-685.7916259765625,6.432580335058447e-08,1.0,27.697338104248047,0.5437299013137817,-0.04873352125287056,0.7394379377365112
333,-235.9090279270847,-128.15366900521792,108,-2476.6123046875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-2476.6123046875,7.119443523606606e-08,1.0,340.6932067871094,1.383012294769287,-0.15371748805046082,1.1713615655899048
334,-140.22443315149565,-128.33258595061804,97,-718.9158935546875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-718.9158935546875,-2.703715722418565e-07,1.0,69.69251251220703,1.0438240766525269,-0.05518738180398941,1.0254851579666138
335,-233.46511055928772,-131.52429185106794,102,-1358.2669677734375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1358.2669677734375,7.935598773656238e-07,0.9999999403953552,117.58030700683594,1.358246922492981,-0.09383848309516907,1.1673911809921265
336,-305.8592514916018,-134.25510375106734,85,-1463.796630859375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1463.796630859375,-3.4360323297732975e-07,1.0,285.5351257324219,1.1338096857070923,-0.14371073246002197,1.061324119567871
337,-110.88250103210066,-134.67182536756175,80,-479.0751953125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-479.0751953125,-1.728534755329747e-07,1.0,61.544002532958984,0.591418981552124,-0.05428897216916084,0.7719590067863464
338,-163.75528257285387,-134.4522254655227,129,-2593.088623046875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-2593.088623046875,2.3287395833904156e-07,1.0,184.57777404785156,0.9524179100990295,-0.1130199134349823,0.9731316566467285
339,-127.72735861451393,-135.1063597600827,87,186.34422302246094,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,186.34422302246094,4.590242852486881e-08,1.0,26.230287551879883,0.6184313297271729,0.017845310270786285,0.790759265422821
340,-54.755225543333765,-136.17415289946345,112,-43.16596984863281,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-43.16596984863281,8.089201486427555e-08,1.0,3.6912953853607178,0.7178249359130859,-0.002480145078152418,0.8510497808456421
341,-179.23914739503704,-138.06787717942024,116,-183.39138793945312,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-183.39138793945312,-4.778648232672822e-08,1.0,15.926565170288086,0.6396939754486084,-0.00989607349038124,0.8032170534133911
342,-150.69293295216974,-136.51710302867465,58,273.3716735839844,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,273.3716735839844,-1.5980210719135357e-06,1.0,46.76032638549805,0.9901222586631775,0.05936391279101372,1.0019515752792358
343,-48.24583559655645,-134.64439415264798,84,601.2142333984375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,601.2142333984375,-1.1353265705338345e-07,1.0,22.119529724121094,0.6324329376220703,0.06174483895301819,0.7976179122924805
344,-239.08545828756053,-136.6408240999564,73,-672.26416015625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-672.26416015625,-3.8702194160578074e-07,0.9999999403953552,129.96994018554688,1.1756417751312256,-0.09155716747045517,1.0878745317459106
345,-115.64912449196973,-135.6858603064232,68,784.9935302734375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,784.9935302734375,1.8232009324492537e-07,1.0,50.79236602783203,0.5990844964981079,0.1242423728108406,0.7696489691734314
346,-137.0663384367828,-136.4308395390137,100,-69.80306243896484,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-69.80306243896484,-2.437830062262947e-07,1.0,10.204035758972168,1.1508817672729492,-0.005228365771472454,1.0781832933425903
347,-122.87339505556582,-136.34961198754553,124,-1428.9058837890625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1428.9058837890625,2.7879591968371642e-08,1.0,187.40614318847656,0.6328114867210388,-0.06650730967521667,0.7959253191947937
348,-77.04681560002193,-136.496176340445,115,4900.21923828125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,4900.21923828125,6.090039583739326e-09,1.0,393.64361572265625,1.3453751802444458,0.2749922275543213,1.1317652463912964
349,-150.41279282046008,-133.73742892464435,71,-54.60366439819336,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-54.60366439819336,2.090360027295901e-07,1.0,5.588194370269775,0.7156620025634766,-0.007778407074511051,0.8519532084465027
350,-227.93870138762128,-135.7125935973919,73,-666.9826049804688,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-666.9826049804688,-4.6132362285788986e-07,1.0,82.55329132080078,1.2908580303192139,-0.09048620611429214,1.1403881311416626
351,-431.2332785384641,-143.08637909812572,126,-5386.18115234375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-5386.18115234375,-3.746577590391098e-07,1.0,457.32928466796875,0.8980377316474915,-0.24656891822814941,0.9186617732048035
352,-104.06741280002213,-136.09684581854444,66,434.55303955078125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,434.55303955078125,1.228216888193856e-07,1.0,52.81917953491211,0.58061683177948,0.07141781598329544,0.7644412517547607
353,-93.5506017693153,-136.08792971220103,92,806.4041137695312,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,806.4041137695312,1.1143477252062439e-07,1.0,83.5194320678711,0.6746722459793091,0.06913401186466217,0.822954535484314
354,-103.65546678110451,-136.07049434412892,72,366.01666259765625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,366.01666259765625,1.655684656043377e-08,1.0,40.176334381103516,0.5190588235855103,0.050907835364341736,0.7236998081207275
355,-238.62234470263226,-138.58747384842096,91,410.9647216796875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,410.9647216796875,-2.2990363390817947e-07,0.9999999403953552,51.95808029174805,0.7661271691322327,0.0359908789396286,0.8793918490409851
356,-399.86628587827255,-145.61730738062778,110,-4332.85693359375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-4332.85693359375,6.502324900736767e-09,1.0,464.6532897949219,0.9885852336883545,-0.2584097385406494,0.9645033478736877
357,-152.17437780166443,-146.0229919711848,78,-21.697418212890625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-21.697418212890625,-1.2608674637704098e-07,1.0,3.377645969390869,1.3020950555801392,-0.002633624244481325,1.148476481437683
358,-97.80534946339814,-146.73270169307187,56,534.2870483398438,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,534.2870483398438,-1.3623919414840202e-07,1.0,109.24394226074219,0.6260793805122375,0.12200785428285599,0.7888637781143188
359,-118.50385979907571,-147.3470269378711,94,-569.7291259765625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-569.7291259765625,-2.713913715979288e-07,0.9999999403953552,54.20976638793945,0.6145271062850952,-0.0472327396273613,0.786689281463623
360,-106.43776488036849,-148.32677701628742,86,606.712158203125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,606.712158203125,7.554542236221096e-08,0.9999999403953552,67.00096893310547,0.6314165592193604,0.059407033026218414,0.7970408797264099
361,-120.89795890267754,-148.6406442803732,62,634.8390502929688,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,634.8390502929688,7.056420940898533e-07,1.0,85.3074722290039,0.7052433490753174,0.11866166442632675,0.8381487131118774
362,-95.47228388721253,-149.09305617941928,69,546.497802734375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,546.497802734375,9.15665552270184e-08,1.0,71.12042236328125,0.5532535910606384,0.08406962454319,0.7444581985473633
363,-210.9064077429563,-151.1165107473924,96,-633.0299682617188,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-633.0299682617188,1.434236764907837e-07,1.0,109.84405517578125,1.3298742771148682,-0.04945312812924385,1.1581889390945435
364,-270.71925410225396,-154.42151979677902,87,-2363.990478515625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-2363.990478515625,3.562576367244219e-08,0.9999999403953552,408.9736328125,1.0496933460235596,-0.2241426259279251,1.0055221319198608
365,-172.9916774275585,-151.65138617890634,99,-895.025390625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-895.025390625,7.718500683040475e-07,1.0,114.02253723144531,0.8684860467910767,-0.06593921780586243,0.9343210458755493
366,-286.16954297621135,-154.92082289951702,100,-2147.47802734375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-2147.47802734375,-1.537799789730343e-07,1.0000001192092896,215.88851928710938,0.8758590817451477,-0.1554117500782013,0.9275286197662354
367,-105.15863285191794,-154.96993104261074,89,530.7128295898438,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,530.7128295898438,1.446584576569876e-07,1.0,54.698246002197266,0.48196446895599365,0.04849155247211456,0.6964647173881531
368,-107.34716168223099,-154.8519137349485,61,466.7469482421875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,466.7469482421875,-5.002881380278268e-07,1.0,49.105682373046875,0.5464990139007568,0.09088337421417236,0.7397364377975464
369,-107.72685116208399,-154.9558144854841,59,422.7369689941406,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,422.7369689941406,1.2729127263355622e-07,1.0,48.94392013549805,0.6896169781684875,0.08854028582572937,0.8327859044075012
370,-148.65570796111848,-155.37596257134263,90,-165.21849060058594,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-165.21849060058594,7.205539418464468e-07,1.0,10.197991371154785,0.7152906656265259,-0.014695271849632263,0.8503583073616028
371,-139.4963068058026,-156.13338452419273,83,28.848400115966797,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,28.848400115966797,-9.148953949988936e-07,1.0,3.146991491317749,0.7624616026878357,0.003062074538320303,0.8784933090209961
372,-81.9389461291024,-155.80641898035654,67,361.6240539550781,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,361.6240539550781,-1.4322907304631372e-07,1.0,17.185956954956055,0.5183030366897583,0.058344464749097824,0.722980260848999
373,-104.76374918178671,-155.9320812338067,68,298.42132568359375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,298.42132568359375,-2.2264087817802647e-07,1.0,45.44778823852539,0.5535169243812561,0.047185104340314865,0.7480098605155945
374,-256.0156600784145,-159.31179267200199,105,-3058.86865234375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-3058.86865234375,9.877341256014915e-08,1.0,207.8554229736328,1.1118111610412598,-0.20124316215515137,1.0400065183639526
375,-119.48870357771044,-159.53134069762123,110,-645.1934204101562,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-645.1934204101562,-1.4088369937326206e-07,1.0,40.96329879760742,0.6584520936012268,-0.03837498649954796,0.8142523169517517
376,-359.8486971689186,-165.4217296418839,95,-3942.75,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-3942.75,-2.0892996133170527e-07,1.0,540.4649658203125,1.0316346883773804,-0.3160948157310486,0.9703766107559204
377,-83.11988358655532,-163.76927047903143,64,529.6239624023438,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,529.6239624023438,-3.1478703022003174e-07,1.0,62.058937072753906,0.47127363085746765,0.09464319050312042,0.6853135228157043
378,-111.00579400895205,-162.59407934798344,80,-165.11376953125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-165.11376953125,-8.940696716308594e-08,1.0,13.344639778137207,0.6077420711517334,-0.01894133724272251,0.7842651009559631
379,-39.11509710598855,-159.98085186765667,86,185.5955810546875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,185.5955810546875,-2.356462758257294e-08,0.9999999403953552,29.100706100463867,0.9659574627876282,0.018568402156233788,0.9884194135665894
380,-76.9498502941053,-159.76241540299455,70,643.7586059570312,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,643.7586059570312,-2.3671559290505684e-07,1.0,50.224388122558594,0.4657048285007477,0.0948006734251976,0.6806884407997131
381,-209.5127282854628,-160.10068748612468,98,-64.00511169433594,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-64.00511169433594,-2.0679163270642675e-08,1.0,7.3409576416015625,0.7335457801818848,-0.004866037052124739,0.8608625531196594
382,-122.159602149916,-159.92411944798542,85,309.9559631347656,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,309.9559631347656,-1.0378220594020604e-07,1.0,30.0596981048584,0.5982546806335449,0.03108576312661171,0.777431070804596
383,-165.57862914320532,-158.51751147230786,73,-173.6942138671875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-173.6942138671875,3.3313281733171607e-07,1.0,18.330135345458984,1.2360725402832031,-0.02343757078051567,1.1192333698272705
384,-232.94224241812586,-160.37186765764045,95,-1562.5966796875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1562.5966796875,6.462398260964619e-08,1.0,209.66012573242188,1.2786214351654053,-0.12564773857593536,1.1297205686569214
385,-122.39919165761876,-158.15054927960708,127,-1603.3857421875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1603.3857421875,-4.974875977836746e-08,1.0,63.46698760986328,0.537037193775177,-0.07231610268354416,0.7321394681930542
386,-104.37251360810302,-154.1208145219371,108,541.1444091796875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,541.1444091796875,2.5828680350059585e-07,0.9999999403953552,34.53727722167969,0.5937038064002991,0.03342549875378609,0.7733852863311768
387,-87.67652930135621,-153.6566950873222,65,309.6441345214844,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,309.6441345214844,-3.75967772470176e-07,1.0,24.23383140563965,0.5054999589920044,0.05356394499540329,0.7144819498062134
388,-150.31415734655218,-153.38787258279618,86,506.6149597167969,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,506.6149597167969,1.2475391031330219e-06,1.0,54.217857360839844,0.802398681640625,0.049402814358472824,0.8996495008468628
389,-204.87162720543324,-154.93075795461456,105,-1538.7633056640625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1538.7633056640625,-1.3913427210354712e-06,1.0,140.82711791992188,1.1930522918701172,-0.10048973560333252,1.0928534269332886
390,-167.36560866988765,-157.18296561714564,114,-2586.73486328125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-2586.73486328125,-1.5267154651610326e-07,1.0,197.418701171875,0.6350886225700378,-0.14509324729442596,0.7870644927024841
391,-119.7403741018971,-155.99299015128284,74,711.9656982421875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,711.9656982421875,-3.302419600004214e-07,1.0,30.193565368652344,0.5423346757888794,0.09382691234350204,0.7354182004928589
392,-155.15658197894425,-156.08226313181834,82,378.8712463378906,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,378.8712463378906,1.4028897510343086e-07,1.0,61.77715301513672,0.655324399471283,0.04138071835041046,0.8134379982948303
393,-83.23961434318127,-156.78213870675083,58,653.1473388671875,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,653.1473388671875,1.8754909092422167e-07,1.0,103.93678283691406,0.45188504457473755,0.14035625755786896,0.6631495952606201
394,-415.9118434814976,-160.3186664106296,131,-3709.966064453125,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-3709.966064453125,-7.279956548700284e-08,0.9999999403953552,393.7493896484375,0.5959023237228394,-0.15806522965431213,0.7584915161132812
395,-186.28820433797512,-161.7314480075497,96,-1020.7681274414062,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,-1020.7681274414062,-4.4330954551696777e-07,1.0,98.7306137084961,0.9801838994026184,-0.08081638813018799,0.9919182062149048
396,-123.82137024658311,-161.46654864374568,99,24.124897003173828,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,24.124897003173828,-1.6617052267520194e-07,1.0,1.6414189338684082,0.6246320009231567,0.001780029502697289,0.7943567037582397
397,-140.23828418441863,-161.81384642632275,72,268.4359130859375,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,268.4359130859375,1.9537077378117829e-07,1.0,20.282936096191406,0.6582704782485962,0.03801045939326286,0.8161352276802063
398,-114.1161183672724,-162.55523248166776,96,819.6783447265625,0.0005,1,reinforce_gamma99_hidden64_baseline_ep2000_seed1,819.6783447265625,-2.4835267709022446e-07,1.0,75.54865264892578,0.5015437602996826,0.06381606310606003,0.709018886089325
