episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,return_mean,return_std,grad_norm
152,-449.56939252023284,-243.6257982988953,99,-0.002727508544921875,0.0005,1,reinforce_gamma_opt_seed1,-0.002727508544921875,-2.1433589836306055e-07,1.0,0.00048281546332873404
153,-175.02745007902706,-244.7117006665007,80,0.0009613037109375,0.0005,1,reinforce_gamma_opt_seed1,0.0009613037109375,1.1026859425555813e-07,1.0,0.00010443643986945972
154,-119.28438705549004,-241.4733514004568,76,-0.0066375732421875,0.0005,1,reinforce_gamma_opt_seed1,-0.0066375732421875,-8.187795970115985e-07,1.0,0.0010238876566290855
155,-342.20526057713965,-245.63123613706972,108,-0.00214385986328125,0.0005,1,reinforce_gamma_opt_seed1,-0.00214385986328125,-1.3355855799090932e-07,1.0,0.00022759364219382405
156,-122.40027604701069,-246.16122929964223,113,0.006955385208129883,0.0005,1,reinforce_gamma_opt_seed1,0.006955385208129883,3.966609938288457e-07,1.0,0.00030888550099916756
157,-40.26232409644647,-242.38776387981062,71,2.2172927856445312e-05,0.0005,1,reinforce_gamma_opt_seed1,2.2172927856445312e-05,1.0913526082845237e-08,1.0,1.1101608833996579e-05
158,-460.56925208710356,-250.17709729338324,94,0.0046234130859375,0.0005,1,reinforce_gamma_opt_seed1,0.0046234130859375,4.0074613139040594e-07,1.0,0.0009845518507063389
159,-349.4916537268724,-248.17260474777183,82,0.00055694580078125,0.0005,1,reinforce_gamma_opt_seed1,0.00055694580078125,5.887775955670804e-08,1.0,4.048816117574461e-05
160,-337.2024035210526,-248.56363201907908,84,-0.0030059814453125,0.0005,1,reinforce_gamma_opt_seed1,-0.0030059814453125,-3.129243850708008e-07,0.9999999403953552,0.00037095739389769733
161,-542.437023027466,-256.6007910135556,111,-0.00011396408081054688,0.0005,1,reinforce_gamma_opt_seed1,-0.00011396408081054688,-2.1479151790515516e-09,1.0,6.515035693155369e-06
162,-237.38835705126337,-257.11770888067366,90,-0.004791259765625,0.0005,1,reinforce_gamma_opt_seed1,-0.004791259765625,-4.2915343101412873e-07,1.0,0.0004878465551882982
163,-378.0919107723075,-262.77409629995685,88,0.001190185546875,0.0005,1,reinforce_gamma_opt_seed1,0.001190185546875,1.0295347863120696e-07,1.0,0.00023639804567210376
164,-85.6634758445647,-263.61028127997923,97,-0.0006442070007324219,0.0005,1,reinforce_gamma_opt_seed1,-0.0006442070007324219,-5.161639293760345e-08,1.0,5.911916377954185e-05
165,-454.5955324557059,-268.99815702675,102,-0.002475738525390625,0.0005,1,reinforce_gamma_opt_seed1,-0.002475738525390625,-1.647893128620126e-07,1.0,0.0006314453785307705
166,-86.31866026299375,-261.952919152212,72,0.0013427734375,0.0005,1,reinforce_gamma_opt_seed1,0.0013427734375,1.986821445143505e-07,1.0,0.00014792905130889267
167,-449.086225073826,-270.73350060633146,84,-0.0008392333984375,0.0005,1,reinforce_gamma_opt_seed1,-0.0008392333984375,-8.053722666545582e-08,1.0,0.00012832219363190234
168,-53.21264033557923,-263.21244352246885,113,6.461143493652344e-05,0.0005,1,reinforce_gamma_opt_seed1,6.461143493652344e-05,6.329696766727011e-09,1.0,1.0191255569225177e-05
169,-377.8168729973264,-266.26252986443905,68,-0.00162506103515625,0.0005,1,reinforce_gamma_opt_seed1,-0.00162506103515625,-2.7698629878614156e-07,1.0,0.00024796987418085337
170,-133.92434974795532,-266.33707064910595,69,0.00331723690032959,0.0005,1,reinforce_gamma_opt_seed1,0.00331723690032959,4.99296902489732e-07,1.0,0.000538535590749234
171,-127.54603927745035,-266.63990714672195,71,-0.0019230842590332031,0.0005,1,reinforce_gamma_opt_seed1,-0.0019230842590332031,-2.9550471936090617e-07,1.0,0.0003060435992665589
172,-133.93598278748414,-268.16176079396536,61,0.0020232200622558594,0.0005,1,reinforce_gamma_opt_seed1,0.0020232200622558594,3.8889587017365557e-07,1.0,0.0003519780293572694
173,-214.59842401705663,-268.2879963471268,80,-0.002597808837890625,0.0005,1,reinforce_gamma_opt_seed1,-0.002597808837890625,-3.0174851417541504e-07,1.0,0.00014351695426739752
174,-313.333370284656,-266.45732069762573,129,-0.006112813949584961,0.0005,1,reinforce_gamma_opt_seed1,-0.006112813949584961,-2.6706578637458733e-07,1.0,0.0006216069450601935
175,-192.75467498775424,-261.1488129037884,65,-0.0007549524307250977,0.0005,1,reinforce_gamma_opt_seed1,-0.0007549524307250977,-1.3754917915775877e-07,1.0,9.876262629404664e-05
176,-408.8972257260283,-266.77281892435303,80,0.0002899169921875,0.0005,1,reinforce_gamma_opt_seed1,0.0002899169921875,3.278255533700758e-08,1.0,3.870799264404923e-05
177,-346.1462281590696,-269.7084908609986,113,-0.0050661563873291016,0.0005,1,reinforce_gamma_opt_seed1,-0.0050661563873291016,-2.8589130351974745e-07,1.0,0.00042666326044127345
178,-135.09039998321174,-267.2671863920396,83,-0.0020117759704589844,0.0005,1,reinforce_gamma_opt_seed1,-0.0020117759704589844,-2.1077063649954653e-07,1.0,0.0001425144000677392
179,-482.2757077880058,-275.1109439339923,113,0.007138371467590332,0.0005,1,reinforce_gamma_opt_seed1,0.007138371467590332,4.2778199826898344e-07,1.0,0.0015071728266775608
180,-284.44702178389423,-279.269390136649,136,0.01031494140625,0.0005,1,reinforce_gamma_opt_seed1,0.01031494140625,4.0145482671505306e-07,1.0,0.0007618388044647872
181,-231.23443730102395,-271.0859373322266,117,-0.008968591690063477,0.0005,1,reinforce_gamma_opt_seed1,-0.008968591690063477,-4.7378051704072277e-07,1.0,0.0004302220477256924
182,-368.07923848096465,-270.2797528693943,101,-0.004113674163818359,0.0005,1,reinforce_gamma_opt_seed1,-0.004113674163818359,-2.761878477031132e-07,1.0,0.00047617327072657645
183,-445.42385921324154,-273.8831251381217,81,0.0043413639068603516,0.0005,1,reinforce_gamma_opt_seed1,0.0043413639068603516,5.077432660982595e-07,0.9999999403953552,0.0013517922488972545
184,-116.4784967345869,-266.3927053857341,86,0.0024671554565429688,0.0005,1,reinforce_gamma_opt_seed1,0.0024671554565429688,2.4119088948282297e-07,1.0,0.000365200248779729
185,-115.84193559268685,-265.3241880228788,85,0.0052204132080078125,0.0005,1,reinforce_gamma_opt_seed1,0.0052204132080078125,5.055876499682199e-07,1.0,0.0010710046626627445
186,-202.32378198261904,-268.51529650356855,121,0.005692481994628906,0.0005,1,reinforce_gamma_opt_seed1,0.005692481994628906,2.797970068968425e-07,1.0,0.00024743215180933475
187,14.365739629143889,-266.63637248332657,180,9.1552734375e-05,0.0005,1,reinforce_gamma_opt_seed1,9.1552734375e-05,3.973643192267673e-09,0.9999999403953552,1.7859543731901795e-05
188,-109.43894646593444,-258.8903189118286,86,-0.004279136657714844,0.0005,1,reinforce_gamma_opt_seed1,-0.004279136657714844,-4.179255768121948e-07,1.0,0.00033044928568415344
189,-101.50325607160899,-254.03224224375728,134,-0.00823974609375,0.0005,1,reinforce_gamma_opt_seed1,-0.00823974609375,-3.389458242963883e-07,1.0,0.0008509675390087068
190,-202.36593101065043,-249.4142095205995,121,0.0043811798095703125,0.0005,1,reinforce_gamma_opt_seed1,0.0043811798095703125,2.0984775517263188e-07,1.0,0.0009077684371732175
191,-56.23814074786307,-242.2845252054546,70,0.0012664794921875,0.0005,1,reinforce_gamma_opt_seed1,0.0012664794921875,2.0265579792067e-07,1.0,0.00010582814138615504
192,-334.09023524341376,-238.8591488609233,87,0.0019965171813964844,0.0005,1,reinforce_gamma_opt_seed1,0.0019965171813964844,1.8497993892196973e-07,1.0,0.00038725987542420626
193,-330.95336944979977,-240.41813240602093,109,0.003983497619628906,0.0005,1,reinforce_gamma_opt_seed1,0.003983497619628906,2.4279322019538085e-07,0.9999999403953552,0.0005223761545494199
194,-113.12568765686468,-238.63834477268045,93,-0.0003800392150878906,0.0005,1,reinforce_gamma_opt_seed1,-0.0003800392150878906,-2.6277316322875777e-08,1.0,4.6059125452302396e-05
195,-259.5248852470473,-236.9397171749344,95,-0.001669168472290039,0.0005,1,reinforce_gamma_opt_seed1,-0.001669168472290039,-1.455608185096935e-07,1.0,0.00021789780294056982
196,-205.9912304089586,-235.63320962166767,68,-0.00615692138671875,0.0005,1,reinforce_gamma_opt_seed1,-0.00615692138671875,-9.95748223431292e-07,1.0,0.0008966768509708345
197,-76.55747202401932,-235.39043827299884,124,-0.0035247802734375,0.0005,1,reinforce_gamma_opt_seed1,-0.0035247802734375,-1.69200276900483e-07,1.0,0.000283719040453434
198,-432.1029431616366,-240.95121563094565,96,0.0020294189453125,0.0005,1,reinforce_gamma_opt_seed1,0.0020294189453125,1.6515453182819329e-07,1.0,0.00029900603112764657
199,-374.7974907421137,-243.50945945499737,85,0.0037310123443603516,0.0005,1,reinforce_gamma_opt_seed1,0.0037310123443603516,3.7270433494995814e-07,1.0,0.00029195379465818405
200,-101.90515847395453,-243.16860656281432,68,0.001544952392578125,0.0005,1,reinforce_gamma_opt_seed1,0.001544952392578125,2.3578895991249738e-07,0.9999999403953552,0.00012609372788574547
201,-133.76268854264669,-242.6189193399293,81,0.0023407936096191406,0.0005,1,reinforce_gamma_opt_seed1,0.0023407936096191406,2.59022641557749e-07,1.0,0.00022759738203603774
202,-204.37196296866017,-237.71497074889785,103,-0.0005311965942382812,0.0005,1,reinforce_gamma_opt_seed1,-0.0005311965942382812,-3.9350638303403684e-08,0.9999999403953552,0.000115115602966398
203,-247.12649249685106,-239.15695159725433,76,0.006561279296875,0.0005,1,reinforce_gamma_opt_seed1,0.006561279296875,8.250537462117791e-07,1.0,0.0009082572651095688
204,-132.04591951379194,-239.41218224642037,115,-0.011250019073486328,0.0005,1,reinforce_gamma_opt_seed1,-0.011250019073486328,-6.131504051154479e-07,1.0,0.0019152024760842323
205,-68.3072545306054,-233.9342221254897,63,0.0010881423950195312,0.0005,1,reinforce_gamma_opt_seed1,0.0010881423950195312,1.9986478605460434e-07,1.0,9.798411338124424e-05
206,-378.43982128826667,-239.0550130303148,113,-0.005360603332519531,0.0005,1,reinforce_gamma_opt_seed1,-0.005360603332519531,-3.175397864652041e-07,1.0,0.0005573734524659812
207,-190.87938076860155,-242.06735416375793,82,-0.001922607421875,0.0005,1,reinforce_gamma_opt_seed1,-0.001922607421875,-2.1443133846332785e-07,1.0,0.00013193138875067234
208,-332.0794868170859,-239.49755885835756,80,0.000457763671875,0.0005,1,reinforce_gamma_opt_seed1,0.000457763671875,5.5134297127779064e-08,1.0,5.8767440350493416e-05
209,-111.0690861088765,-234.72910750599763,106,0.0018310546875,0.0005,1,reinforce_gamma_opt_seed1,0.0018310546875,1.1920928955078125e-07,1.0,0.0002463657583575696
210,-116.18610320905229,-230.30878149975763,115,0.0005573034286499023,0.0005,1,reinforce_gamma_opt_seed1,0.0005573034286499023,2.954317146475205e-08,1.0,5.034330388298258e-05
211,-111.97111423963975,-221.69946332400113,112,-0.001708984375,0.0005,1,reinforce_gamma_opt_seed1,-0.001708984375,-1.0005065576024208e-07,1.0,0.0002724759397096932
212,-236.82861310144744,-221.6882684450048,86,-0.0009894371032714844,0.0005,1,reinforce_gamma_opt_seed1,-0.0009894371032714844,-9.287235513966152e-08,1.0,6.092282274039462e-05
213,-419.0503891939867,-222.50743801343836,93,0.0032045841217041016,0.0005,1,reinforce_gamma_opt_seed1,0.0032045841217041016,2.5956862259590707e-07,1.0,0.0008523489232175052
214,-256.5458277692412,-225.9250850519319,113,0.009498834609985352,0.0005,1,reinforce_gamma_opt_seed1,0.009498834609985352,5.301121177581081e-07,1.0,0.0023626480251550674
215,-245.330097873774,-221.73977636029326,114,0.00141143798828125,0.0005,1,reinforce_gamma_opt_seed1,0.00141143798828125,7.842716343020584e-08,1.0,0.0002350510039832443
216,-201.764778679138,-224.04869872861616,105,-0.008725881576538086,0.0005,1,reinforce_gamma_opt_seed1,-0.008725881576538086,-5.693662501471408e-07,1.0,0.0009585955995135009
217,-551.1556042808529,-226.09008631275668,104,-0.0012664794921875,0.0005,1,reinforce_gamma_opt_seed1,-0.0012664794921875,-8.711447918585691e-08,1.0,0.00011368028935976326
218,-387.3560247723398,-232.77295400149188,128,-0.000701904296875,0.0005,1,reinforce_gamma_opt_seed1,-0.000701904296875,-3.166496753692627e-08,1.0,6.996675074333325e-05
219,-184.6163338842513,-228.9089432192304,75,0.0049738287925720215,0.0005,1,reinforce_gamma_opt_seed1,0.0049738287925720215,6.389618079083448e-07,1.0,0.0008765452657826245
220,-167.2387246442335,-229.57523071715596,71,0.002065896987915039,0.0005,1,reinforce_gamma_opt_seed1,0.002065896987915039,2.9886271590839897e-07,1.0,0.00013580845552496612
221,-150.88755820136464,-230.04206109563424,71,0.007961571216583252,0.0005,1,reinforce_gamma_opt_seed1,0.007961571216583252,1.1862164228659822e-06,1.0,0.0014105375157669187
222,-135.11037859674525,-230.06554901181946,99,-0.004637479782104492,0.0005,1,reinforce_gamma_opt_seed1,-0.004637479782104492,-3.35351387548144e-07,1.0,0.00039328294224105775
223,-132.68184414546224,-228.4272174143876,85,-0.0034859180450439453,0.0005,1,reinforce_gamma_opt_seed1,-0.0034859180450439453,-3.4500570222917304e-07,1.0,0.0004947253619320691
224,-261.6441303853575,-227.3934326164016,83,-0.003602266311645508,0.0005,1,reinforce_gamma_opt_seed1,-0.003602266311645508,-3.6768165045941714e-07,1.0,0.0005905895377509296
225,-87.80616688205882,-225.29446245428772,71,0.0009899139404296875,0.0005,1,reinforce_gamma_opt_seed1,0.0009899139404296875,1.4943135795419948e-07,1.0,0.00011623054888332263
226,-493.4722787086708,-226.98596351394056,97,-0.00299072265625,0.0005,1,reinforce_gamma_opt_seed1,-0.00299072265625,-2.3227377710099972e-07,0.9999999403953552,0.0002419520606053993
227,-71.36675454191194,-221.4903740415974,64,-0.00018310546875,0.0005,1,reinforce_gamma_opt_seed1,-0.00018310546875,-3.3527612686157227e-08,1.0,2.7877513275598176e-05
228,-128.82945219913773,-221.36515508591592,122,-0.001720428466796875,0.0005,1,reinforce_gamma_opt_seed1,-0.001720428466796875,-8.5009901340527e-08,1.0,0.00010640404070727527
229,-88.75791845808011,-213.4947992993174,81,0.0067217350006103516,0.0005,1,reinforce_gamma_opt_seed1,0.0067217350006103516,7.388032372546149e-07,0.9999999403953552,0.0006652585580013692
230,-77.87887843065877,-209.3634364322527,82,-0.0008955001831054688,0.0005,1,reinforce_gamma_opt_seed1,-0.0008955001831054688,-9.594894123665654e-08,1.0,0.00016669738397467881
231,-122.22515315451048,-207.18325074932244,102,-0.009565353393554688,0.0005,1,reinforce_gamma_opt_seed1,-0.009565353393554688,-6.591572514480504e-07,1.0,0.0012222115183249116
232,-116.8253107983593,-202.15817219567032,93,0.00024628639221191406,0.0005,1,reinforce_gamma_opt_seed1,0.00024628639221191406,2.275231025805624e-08,1.0,1.7953712813323364e-05
233,-390.6955207140194,-201.0636054256859,90,0.00426483154296875,0.0005,1,reinforce_gamma_opt_seed1,0.00426483154296875,3.940529325063835e-07,1.0,0.0005114126252010465
234,-114.80707153642598,-201.03017692172267,74,-0.004685878753662109,0.0005,1,reinforce_gamma_opt_seed1,-0.004685878753662109,-6.137667583061557e-07,0.9999999403953552,0.0008653221884742379
235,-136.13404331589385,-201.4360190761868,73,-0.0012230873107910156,0.0005,1,reinforce_gamma_opt_seed1,-0.0012230873107910156,-1.6330039898093673e-07,1.0,0.0003019127470906824
236,-385.9062298773862,-205.10766803408214,88,-0.00225830078125,0.0005,1,reinforce_gamma_opt_seed1,-0.00225830078125,-2.262267173591681e-07,1.0,0.00047338701551780105
237,-249.63557871731913,-210.3876944010114,113,0.004440784454345703,0.0005,1,reinforce_gamma_opt_seed1,0.004440784454345703,2.521329349747248e-07,1.0,0.000387788109946996
238,-435.71988044415383,-216.9133130805758,90,-0.00017547607421875,0.0005,1,reinforce_gamma_opt_seed1,-0.00017547607421875,-1.655684656043377e-08,0.9999999403953552,1.4189449757395778e-05
239,-255.44916371714254,-219.99223123348645,92,-0.0016345977783203125,0.0005,1,reinforce_gamma_opt_seed1,-0.0016345977783203125,-1.431807277185726e-07,0.9999999403953552,0.0002457363298162818
240,-263.4106909323016,-221.21312643191948,106,0.0021991729736328125,0.0005,1,reinforce_gamma_opt_seed1,0.0021991729736328125,1.4732468400779908e-07,1.0,0.00019033871649298817
241,-181.29285830948962,-223.714220783152,92,0.01544189453125,0.0005,1,reinforce_gamma_opt_seed1,0.01544189453125,1.3203724620325374e-06,1.0,0.0016938981134444475
242,-112.506463244944,-219.28254534318262,130,-0.008378982543945312,0.0005,1,reinforce_gamma_opt_seed1,-0.008378982543945312,-3.617543313794158e-07,1.0,0.0004670045746024698
243,-483.1910472757215,-222.32729889970105,97,3.337860107421875e-06,0.0005,1,reinforce_gamma_opt_seed1,3.337860107421875e-06,-1.2289617101757244e-09,1.0,2.8030310659232782e-06
244,-93.60532501485862,-221.93689164686094,69,0.0018305778503417969,0.0005,1,reinforce_gamma_opt_seed1,0.0018305778503417969,2.867933517336496e-07,1.0,0.00019291249918751419
245,-77.32993720799809,-218.29299268607997,67,0.0005403757095336914,0.0005,1,reinforce_gamma_opt_seed1,0.0005403757095336914,9.429988523379507e-08,0.9999999403953552,6.486351048806682e-05
246,-352.703102155623,-221.22723012101324,113,0.007866382598876953,0.0005,1,reinforce_gamma_opt_seed1,0.007866382598876953,4.5573816009891743e-07,0.9999999403953552,0.0012587872333824635
247,-103.25786231985889,-221.76123792693005,59,0.0009974241256713867,0.0005,1,reinforce_gamma_opt_seed1,0.0009974241256713867,2.151828653040866e-07,1.0,0.00019637423974927515
248,-367.4548239188939,-220.46827554207516,83,0.0019533634185791016,0.0005,1,reinforce_gamma_opt_seed1,0.0019533634185791016,2.0825719104777818e-07,1.0,0.00033497108961455524
249,-424.0348936643545,-221.45302360052,101,-0.0033740997314453125,0.0005,1,reinforce_gamma_opt_seed1,-0.0033740997314453125,-2.5376235157636984e-07,1.0,0.00043200101936236024
250,-1.1916441498165398,-219.43875331403723,88,0.00019931793212890625,0.0005,1,reinforce_gamma_opt_seed1,0.00019931793212890625,2.2351741790771484e-08,1.0,3.3740892831701785e-05
251,-298.1521436514985,-222.72654241621424,118,0.003673553466796875,0.0005,1,reinforce_gamma_opt_seed1,0.003673553466796875,1.9800864947683294e-07,1.0,0.0005167974159121513
252,-345.5783660445513,-225.5506704777321,88,-0.0015869140625,0.0005,1,reinforce_gamma_opt_seed1,-0.0015869140625,-1.463023124870233e-07,1.0,0.00031888336525298655
253,-102.3667461744677,-222.65547555128444,75,0.0012836456298828125,0.0005,1,reinforce_gamma_opt_seed1,0.0012836456298828125,1.6848245820710872e-07,0.9999999403953552,0.00010497062612557784
254,-238.56665512592423,-224.78589026352708,88,0.00653839111328125,0.0005,1,reinforce_gamma_opt_seed1,0.00653839111328125,6.272034056564735e-07,0.9999999403953552,0.0009939284063875675
255,-425.5659299198098,-231.93106377131116,106,-0.00304412841796875,0.0005,1,reinforce_gamma_opt_seed1,-0.00304412841796875,-2.0130624989178614e-07,1.0,0.0005177166312932968
256,-121.92639412936998,-226.8007952281332,92,-0.00189208984375,0.0005,1,reinforce_gamma_opt_seed1,-0.00189208984375,-1.5095524474872946e-07,1.0,0.0001537712523713708
257,-46.81401348465393,-223.91948788245426,64,-0.0018157958984375,0.0005,1,reinforce_gamma_opt_seed1,-0.0018157958984375,-3.0919909477233887e-07,1.0,0.00026456997147761285
258,-292.12928450507343,-223.12048383621402,101,0.015827178955078125,0.0005,1,reinforce_gamma_opt_seed1,0.015827178955078125,1.1602251106523909e-06,1.0,0.0014929900644347072
259,-358.4898616778425,-228.06889934759332,73,0.0006337165832519531,0.0005,1,reinforce_gamma_opt_seed1,0.0006337165832519531,8.981521659734426e-08,0.9999999403953552,0.00012440842692740262
260,-330.29619259851626,-232.35110113538263,136,0.0138092041015625,0.0005,1,reinforce_gamma_opt_seed1,0.0138092041015625,5.443306463348563e-07,1.0,0.0016100869979709387
261,-513.3940597883151,-240.37956004635612,109,0.002557039260864258,0.0005,1,reinforce_gamma_opt_seed1,0.002557039260864258,1.6733046948047559e-07,1.0,0.0006836653337813914
262,-206.05951346438243,-239.7641780536148,127,-0.0005295276641845703,0.0005,1,reinforce_gamma_opt_seed1,-0.0005295276641845703,-2.581303526483225e-08,0.9999999403953552,6.69597284286283e-05
263,-203.343805457842,-235.45004637889193,77,-0.0030264854431152344,0.0005,1,reinforce_gamma_opt_seed1,-0.0030264854431152344,-3.793022926856793e-07,1.0,0.0003695865161716938
264,-47.52032871030627,-231.26953639771324,74,5.14984130859375e-05,0.0005,1,reinforce_gamma_opt_seed1,5.14984130859375e-05,8.054681366331806e-09,0.9999999403953552,8.044539754337166e-06
265,-180.58159829504444,-229.97456640613865,86,0.0009822845458984375,0.0005,1,reinforce_gamma_opt_seed1,0.0009822845458984375,9.148619994903129e-08,1.0,0.00018723100947681814
266,-132.53832272691696,-228.59003728709425,102,0.0016660690307617188,0.0005,1,reinforce_gamma_opt_seed1,0.0016660690307617188,1.0927518445669193e-07,1.0,0.0002919404360000044
267,-315.9487411029453,-223.88590002353604,59,-0.0007846355438232422,0.0005,1,reinforce_gamma_opt_seed1,-0.0007846355438232422,-1.9800864947683294e-07,1.0,0.00014746186207048595
268,-535.89873336808,-226.8567541954509,99,-0.005293369293212891,0.0005,1,reinforce_gamma_opt_seed1,-0.005293369293212891,-4.1181391452482785e-07,1.0,0.0003517057339195162
269,-345.2991042685411,-230.07040960313665,74,-0.00275421142578125,0.0005,1,reinforce_gamma_opt_seed1,-0.00275421142578125,-3.89846604775812e-07,1.0,0.0005782621446996927
270,-189.39598673985023,-230.51355484504901,66,-0.0020465850830078125,0.0005,1,reinforce_gamma_opt_seed1,-0.0020465850830078125,-3.4498447121222853e-07,1.0,0.0002880447427742183
271,-137.76124956757644,-230.25102867237325,94,0.0039196014404296875,0.0005,1,reinforce_gamma_opt_seed1,0.0039196014404296875,3.233868994811928e-07,1.0,0.0004711686633527279
272,-442.6417791377228,-236.40165668319278,97,0.004182100296020508,0.0005,1,reinforce_gamma_opt_seed1,0.004182100296020508,3.35506570081634e-07,1.0,0.0004889880656264722
273,-447.3482716428325,-242.6949852331402,89,-0.003745555877685547,0.0005,1,reinforce_gamma_opt_seed1,-0.003745555877685547,-3.462427002887125e-07,1.0,0.0009802344720810652
274,-193.17845871447594,-241.32567179972256,127,-0.00018310546875,0.0005,1,reinforce_gamma_opt_seed1,-0.00018310546875,-5.162607230602134e-09,1.0,1.44848918353091e-05
275,-424.1814605666739,-248.05317767341487,99,-0.002159595489501953,0.0005,1,reinforce_gamma_opt_seed1,-0.002159595489501953,-1.6135398084315966e-07,1.0,0.00029562378767877817
276,-443.27668397402033,-247.04926577872186,103,0.0004985332489013672,0.0005,1,reinforce_gamma_opt_seed1,0.0004985332489013672,5.208172737525274e-08,1.0,0.00011322130740154535
277,-264.6295951443707,-250.914522590771,85,-0.0004336833953857422,0.0005,1,reinforce_gamma_opt_seed1,-0.0004336833953857422,-4.522940599827052e-08,1.0,4.541632370091975e-05
278,-120.65707398904742,-250.75107502656923,82,0.00107574462890625,0.0005,1,reinforce_gamma_opt_seed1,0.00107574462890625,1.1993617476946383e-07,1.0,0.000145595520734787
279,-114.10037802000365,-251.2579242178077,78,0.002750873565673828,0.0005,1,reinforce_gamma_opt_seed1,0.002750873565673828,3.3164636192850594e-07,1.0,0.00028902984922751784
280,-364.4311685116413,-256.98897001942737,86,0.0007171630859375,0.0005,1,reinforce_gamma_opt_seed1,0.0007171630859375,9.425851033029176e-08,1.0,0.00014503921556752175
281,-171.69119557238747,-257.9782908677849,83,-0.012339115142822266,0.0005,1,reinforce_gamma_opt_seed1,-0.012339115142822266,-1.2588787967615644e-06,0.9999999403953552,0.003885880811139941
282,-314.9139589786703,-261.9400638313911,74,-0.008344650268554688,0.0005,1,reinforce_gamma_opt_seed1,-0.008344650268554688,-1.197731194224616e-06,0.9999999403953552,0.0023872866295278072
283,-218.33258245651726,-258.49280506624103,132,0.011049270629882812,0.0005,1,reinforce_gamma_opt_seed1,0.011049270629882812,4.641937607630098e-07,1.0,0.0006795108201913536
284,-505.2261257656384,-266.3011861508253,103,-0.0040531158447265625,0.0005,1,reinforce_gamma_opt_seed1,-0.0040531158447265625,-2.8702820031867304e-07,1.0,0.00035266330814920366
285,-100.009575733551,-265.5786967991785,66,0.00142669677734375,0.0005,1,reinforce_gamma_opt_seed1,0.00142669677734375,2.3299998019865598e-07,1.0,0.00018448529590386897
286,-179.19493176646847,-261.4444708369601,105,0.0012316703796386719,0.0005,1,reinforce_gamma_opt_seed1,0.0012316703796386719,7.947286206899662e-08,0.9999999403953552,8.557187538826838e-05
287,-232.23992711030155,-261.0965578048197,72,0.00189971923828125,0.0005,1,reinforce_gamma_opt_seed1,0.00189971923828125,2.731879646944435e-07,1.0,0.0002159259165637195
288,-542.467767898315,-263.23151555390297,94,-0.003627777099609375,0.0005,1,reinforce_gamma_opt_seed1,-0.003627777099609375,-3.0182778232301644e-07,1.0,0.0011593607487156987
289,-193.9896040770785,-262.00232436110167,78,0.00019359588623046875,0.0005,1,reinforce_gamma_opt_seed1,0.00019359588623046875,1.3754918093411561e-08,1.0,2.1774647393613122e-05
290,-266.08346166230444,-262.05577977570175,86,-0.00844573974609375,0.0005,1,reinforce_gamma_opt_seed1,-0.00844573974609375,-8.261480957116873e-07,1.0,0.0014120895648375154
291,-355.3050096388238,-265.5360228022884,103,0.004511356353759766,0.0005,1,reinforce_gamma_opt_seed1,0.004511356353759766,2.951298085918097e-07,1.0,0.0005106143653392792
292,-546.4173359778167,-274.2142402569459,95,-0.0025911331176757812,0.0005,1,reinforce_gamma_opt_seed1,-0.0025911331176757812,-2.3716374641935545e-07,1.0,0.0005252201808616519
293,-423.78208047443275,-273.0260609209201,77,-0.0029358863830566406,0.0005,1,reinforce_gamma_opt_seed1,-0.0029358863830566406,-3.58014915491367e-07,1.0,0.0008546512108296156
294,-556.4520589201462,-282.28299559902587,119,-0.0005846023559570312,0.0005,1,reinforce_gamma_opt_seed1,-0.0005846023559570312,-3.8066833241146014e-08,1.0,0.00015657533367630094
295,-108.13376032316029,-282.8990720613291,78,-0.005573272705078125,0.0005,1,reinforce_gamma_opt_seed1,-0.005573272705078125,-6.801042786719336e-07,1.0,0.0009469527285546064
296,-283.2608421515611,-281.5102268612479,118,-0.004337310791015625,0.0005,1,reinforce_gamma_opt_seed1,-0.004337310791015625,-2.4245957774837734e-07,0.9999999403953552,0.00046964813373051584
297,-218.43830149675279,-283.81383564478574,93,0.014763832092285156,0.0005,1,reinforce_gamma_opt_seed1,0.014763832092285156,1.2616316098501557e-06,1.0,0.00156563357450068
298,-86.2565577585354,-278.18987032157855,108,0.003082275390625,0.0005,1,reinforce_gamma_opt_seed1,0.003082275390625,1.8819615377196897e-07,1.0,0.0006148154498077929
299,-174.1141963929498,-273.1914563761505,117,-0.0007224082946777344,0.0005,1,reinforce_gamma_opt_seed1,-0.0007224082946777344,-4.3302520680299494e-08,1.0,5.754741869168356e-05
300,-219.86218062215264,-277.56486710559716,109,0.012514114379882812,0.0005,1,reinforce_gamma_opt_seed1,0.012514114379882812,7.699388788751094e-07,0.9999999403953552,0.0012098560109734535
301,-233.16452543556431,-276.2651147412785,70,-0.00530242919921875,0.0005,1,reinforce_gamma_opt_seed1,-0.00530242919921875,-8.463859444418631e-07,1.0,0.0008942888234741986
302,-161.25745633462765,-272.57869654708,113,-0.0021125078201293945,0.0005,1,reinforce_gamma_opt_seed1,-0.0021125078201293945,-1.1973676805610012e-07,0.9999999403953552,0.0002013468329096213
303,-363.6270661836188,-277.8039029472631,70,-0.0008144378662109375,0.0005,1,reinforce_gamma_opt_seed1,-0.0008144378662109375,-1.3964516654141335e-07,0.9999999403953552,0.000403285666834563
